Year,Quarter,Month,Day,Sum of customer_id,Sum of delivery_partner_id,delivery_status,Year,Quarter,Month,Day,Sum of order_id,Sum of order_total,payment_method,Year,Quarter,Month,Day,Sum of store_id
2024,Qtr 2,June,12,107438735,103297,On Time,2024,Qtr 2,June,12,11921072227,5754.18,Wallet,2024,Qtr 2,June,12,6912
2024,Qtr 2,June,12,82179338,16231,Slightly Delayed,2024,Qtr 2,June,12,6154459753,3709.23,Cash,2024,Qtr 2,June,12,7935
2024,Qtr 2,June,13,62323608,84057,On Time,2024,Qtr 2,June,13,2836701831,354.52,Card,2024,Qtr 2,June,13,5443
2024,Qtr 2,June,13,146123058,134902,On Time,2024,Qtr 2,June,13,9560270856,5963.88,Cash,2024,Qtr 2,June,13,12124
2024,Qtr 2,June,13,250486719,137490,On Time,2024,Qtr 2,June,13,12144561267,4964.74,UPI,2024,Qtr 2,June,13,11538
2024,Qtr 2,June,13,14207332,69070,On Time,2024,Qtr 2,June,13,9266835891,2994.7,Wallet,2024,Qtr 2,June,13,4518
2024,Qtr 2,June,13,85763665,92876,Slightly Delayed,2024,Qtr 2,June,13,5712367183,2496.31,Cash,2024,Qtr 2,June,13,6570
2024,Qtr 2,June,13,82359623,18435,Slightly Delayed,2024,Qtr 2,June,13,6672582413,1020.03,UPI,2024,Qtr 2,June,13,636
2024,Qtr 2,June,13,57360162,28164,Slightly Delayed,2024,Qtr 2,June,13,6890191424,760.54,Wallet,2024,Qtr 2,June,13,5646
2024,Qtr 2,June,14,71252391,5515,On Time,2024,Qtr 2,June,14,213972345,3895.71,Card,2024,Qtr 2,June,14,8230
2024,Qtr 2,June,14,29415527,15405,On Time,2024,Qtr 2,June,14,2606843929,2095.62,Cash,2024,Qtr 2,June,14,2825
2024,Qtr 2,June,14,5540556,75428,On Time,2024,Qtr 2,June,14,2216699744,939.55,Wallet,2024,Qtr 2,June,14,8449
2024,Qtr 2,June,15,101867210,61663,On Time,2024,Qtr 2,June,15,4839990570,4718.25,Card,2024,Qtr 2,June,15,9601
2024,Qtr 2,June,15,137574382,101968,On Time,2024,Qtr 2,June,15,15879479682,3062.67,Cash,2024,Qtr 2,June,15,15722
2024,Qtr 2,June,15,6617417,10076,On Time,2024,Qtr 2,June,15,7357727116,1441.9,UPI,2024,Qtr 2,June,15,6704
2024,Qtr 2,June,15,93735495,70000,On Time,2024,Qtr 2,June,15,3375735380,3373.41,Wallet,2024,Qtr 2,June,15,9432
2024,Qtr 2,June,15,58170168,53936,Slightly Delayed,2024,Qtr 2,June,15,2478557609,1632.79,Wallet,2024,Qtr 2,June,15,644
2024,Qtr 2,June,16,65015983,119562,On Time,2024,Qtr 2,June,16,13127849155,6148.61,Card,2024,Qtr 2,June,16,9584
2024,Qtr 2,June,16,149220915,109585,On Time,2024,Qtr 2,June,16,4004670195,5419.75,UPI,2024,Qtr 2,June,16,468
2024,Qtr 2,June,16,36774480,28852,On Time,2024,Qtr 2,June,16,5503476312,242.57,Wallet,2024,Qtr 2,June,16,519
2024,Qtr 2,June,16,34281470,94183,Significantly Delayed,2024,Qtr 2,June,16,647012431,3706.1,Card,2024,Qtr 2,June,16,9989
2024,Qtr 2,June,16,97259564,53868,Significantly Delayed,2024,Qtr 2,June,16,6905293278,1404.68,Cash,2024,Qtr 2,June,16,4187
2024,Qtr 2,June,16,24337950,71919,Significantly Delayed,2024,Qtr 2,June,16,9257313140,726.41,Wallet,2024,Qtr 2,June,16,4762
2024,Qtr 2,June,16,27304827,62540,Slightly Delayed,2024,Qtr 2,June,16,5004073261,1228.31,Cash,2024,Qtr 2,June,16,908
2024,Qtr 2,June,16,10855630,32165,Slightly Delayed,2024,Qtr 2,June,16,1174856327,2279.72,UPI,2024,Qtr 2,June,16,6059
2024,Qtr 2,June,17,286846992,230349,On Time,2024,Qtr 2,June,17,18286769119,15779.62,Card,2024,Qtr 2,June,17,19823
2024,Qtr 2,June,17,47920471,129048,On Time,2024,Qtr 2,June,17,7690665470,4910,Cash,2024,Qtr 2,June,17,12275
2024,Qtr 2,June,17,183174081,201691,On Time,2024,Qtr 2,June,17,8945734242,7186.71,Wallet,2024,Qtr 2,June,17,13855
2024,Qtr 2,June,17,57523973,54033,Significantly Delayed,2024,Qtr 2,June,17,5652465358,2293.55,Card,2024,Qtr 2,June,17,6475
2024,Qtr 2,June,17,75510747,24877,Significantly Delayed,2024,Qtr 2,June,17,9048597167,2379.23,Wallet,2024,Qtr 2,June,17,2440
2024,Qtr 2,June,17,90586443,6230,Slightly Delayed,2024,Qtr 2,June,17,2664549359,644.8,Wallet,2024,Qtr 2,June,17,7423
2024,Qtr 2,June,18,68972751,65383,On Time,2024,Qtr 2,June,18,10636379376,3833.57,Cash,2024,Qtr 2,June,18,10999
2024,Qtr 2,June,18,72658227,88173,On Time,2024,Qtr 2,June,18,13601719477,3257.13,UPI,2024,Qtr 2,June,18,1704
2024,Qtr 2,June,18,116133838,48370,On Time,2024,Qtr 2,June,18,14243219745,2323.04,Wallet,2024,Qtr 2,June,18,7625
2024,Qtr 2,June,18,85907588,75148,Significantly Delayed,2024,Qtr 2,June,17,5735481292,2015.59,UPI,2024,Qtr 2,June,18,4445
2024,Qtr 2,June,18,75739462,5169,Significantly Delayed,2024,Qtr 2,June,18,578811216,1980.99,Wallet,2024,Qtr 2,June,18,9220
2024,Qtr 2,June,18,91448742,20323,Slightly Delayed,2024,Qtr 2,June,18,2963187161,169.88,Card,2024,Qtr 2,June,18,401
2024,Qtr 2,June,18,41155125,49631,Slightly Delayed,2024,Qtr 2,June,18,8606484804,2409.69,UPI,2024,Qtr 2,June,18,3608
2024,Qtr 2,June,19,38407938,62621,On Time,2024,Qtr 2,June,19,10708072023,1078.02,Cash,2024,Qtr 2,June,19,9239
2024,Qtr 2,June,19,10048910,59672,On Time,2024,Qtr 2,June,19,1804073530,2824.36,UPI,2024,Qtr 2,June,19,3590
2024,Qtr 2,June,19,82918668,26110,On Time,2024,Qtr 2,June,19,3620552357,1889.35,Wallet,2024,Qtr 2,June,19,7418
2024,Qtr 2,June,19,24821281,63956,Significantly Delayed,2024,Qtr 2,June,19,1837574319,959.01,UPI,2024,Qtr 2,June,19,2324
2024,Qtr 2,June,19,83891981,109572,Slightly Delayed,2024,Qtr 2,June,19,9988919348,3106.69,Wallet,2024,Qtr 2,June,19,11160
2024,Qtr 2,June,20,38969732,61605,On Time,2024,Qtr 2,June,20,5533955218,5096.95,Card,2024,Qtr 2,June,20,505
2024,Qtr 2,June,20,119455612,134074,On Time,2024,Qtr 2,June,20,10272837287,7506.98,UPI,2024,Qtr 2,June,20,22484
2024,Qtr 2,June,20,57207678,9053,On Time,2024,Qtr 2,June,20,6284350691,726.41,Wallet,2024,Qtr 2,June,20,9366
2024,Qtr 2,June,20,93938425,93687,Slightly Delayed,2024,Qtr 2,June,20,5724116944,3853.5,Cash,2024,Qtr 2,June,20,8923
2024,Qtr 2,June,21,42627272,48117,On Time,2024,Qtr 2,June,21,7612691407,8327.44,Card,2024,Qtr 2,June,21,3782
2024,Qtr 2,June,21,117252439,66202,On Time,2024,Qtr 2,June,21,14402022997,7866.31,Cash,2024,Qtr 2,June,21,15184
2024,Qtr 2,June,21,222538722,274762,On Time,2024,Qtr 2,June,21,21939610257,3967.38,UPI,2024,Qtr 2,June,21,15857
2024,Qtr 2,June,21,269014541,266376,On Time,2024,Qtr 2,June,21,26243803031,10691.46,Wallet,2024,Qtr 2,June,21,19921
2024,Qtr 2,June,21,48554440,22021,Significantly Delayed,2024,Qtr 2,June,21,6660596550,1954.48,Wallet,2024,Qtr 2,June,21,4121
2024,Qtr 2,June,21,52417972,61707,Slightly Delayed,2024,Qtr 2,June,21,3960980694,369.28,Cash,2024,Qtr 2,June,21,9209
2024,Qtr 2,June,21,80696046,43899,Slightly Delayed,2024,Qtr 2,June,21,5731985133,715.72,UPI,2024,Qtr 2,June,21,6208
2024,Qtr 2,June,22,6319646,79368,On Time,2024,Qtr 2,June,22,7166339556,1441.75,Cash,2024,Qtr 2,June,22,543
2024,Qtr 2,June,22,142091736,139919,On Time,2024,Qtr 2,June,22,11166340943,3749.49,Wallet,2024,Qtr 2,June,22,9165
2024,Qtr 2,June,22,37691544,18099,Significantly Delayed,2024,Qtr 2,June,22,7159670875,1405.86,Card,2024,Qtr 2,June,22,6794
2024,Qtr 2,June,22,11616535,722,Significantly Delayed,2024,Qtr 2,June,22,8758992688,405.71,Wallet,2024,Qtr 2,June,22,1537
2024,Qtr 2,June,23,244835255,233891,On Time,2024,Qtr 2,June,23,21213719442,2672.35,Card,2024,Qtr 2,June,23,8838
2024,Qtr 2,June,23,197640165,236834,On Time,2024,Qtr 2,June,23,14794857125,6954.63,Cash,2024,Qtr 2,June,23,22586
2024,Qtr 2,June,23,155418537,32281,On Time,2024,Qtr 2,June,23,13693138771,2985.37,UPI,2024,Qtr 2,June,23,5526
2024,Qtr 2,June,23,26592009,21004,On Time,2024,Qtr 2,June,23,5003387344,2475.69,Wallet,2024,Qtr 2,June,23,7477
2024,Qtr 2,June,23,105502622,203348,Significantly Delayed,2024,Qtr 2,June,23,14428294719,10210.7,Cash,2024,Qtr 2,June,23,8141
2024,Qtr 2,June,23,43784632,99605,Significantly Delayed,2024,Qtr 2,June,23,3765179520,3700.97,Wallet,2024,Qtr 2,June,23,558
2024,Qtr 2,June,23,40841791,74478,Slightly Delayed,2024,Qtr 2,June,23,3394787348,2942.82,Cash,2024,Qtr 2,June,23,6609
2024,Qtr 2,June,24,98088303,2730,On Time,2024,Qtr 2,June,24,4531739740,1748.85,Card,2024,Qtr 2,June,24,8908
2024,Qtr 2,June,24,50544389,168063,On Time,2024,Qtr 2,June,24,7281628962,4547.31,Cash,2024,Qtr 2,June,24,13269
2024,Qtr 2,June,24,70372270,38745,On Time,2024,Qtr 2,June,24,6920030794,2936.64,UPI,2024,Qtr 2,June,24,1394
2024,Qtr 2,June,24,47997160,129534,On Time,2024,Qtr 2,June,24,11457719712,4278.9,Wallet,2024,Qtr 2,June,24,16484
2024,Qtr 2,June,24,92098757,89484,Significantly Delayed,2024,Qtr 2,June,24,7777975083,4419.96,UPI,2024,Qtr 2,June,24,5165
2024,Qtr 2,June,24,88826012,33073,Slightly Delayed,2024,Qtr 2,June,24,12917128779,1890.98,Cash,2024,Qtr 2,June,24,7708
2024,Qtr 2,June,25,188011237,54189,On Time,2024,Qtr 2,June,25,11117303933,6228.97,Card,2024,Qtr 2,June,25,5319
2024,Qtr 2,June,25,67708491,82516,On Time,2024,Qtr 2,June,25,6266311709,1654.8,Cash,2024,Qtr 2,June,25,7575
2024,Qtr 2,June,25,28603182,85429,On Time,2024,Qtr 2,June,25,6031122324,3472.94,UPI,2024,Qtr 2,June,25,5583
2024,Qtr 2,June,26,194040365,22435,On Time,2024,Qtr 2,June,26,16719018599,3673.24,Card,2024,Qtr 2,June,26,8800
2024,Qtr 2,June,26,188313627,92755,On Time,2024,Qtr 2,June,26,12488042951,5441.86,Cash,2024,Qtr 2,June,26,2501
2024,Qtr 2,June,26,58111297,22715,On Time,2024,Qtr 2,June,26,3236748462,2340.2,UPI,2024,Qtr 2,June,26,6982
2024,Qtr 2,June,26,40764309,27449,On Time,2024,Qtr 2,June,26,19212952382,4900.83,Wallet,2024,Qtr 2,June,26,21906
2024,Qtr 2,June,26,37245065,2311,Significantly Delayed,2024,Qtr 2,June,26,408720270,2501.14,Cash,2024,Qtr 2,June,26,4190
2024,Qtr 2,June,26,46623192,94896,Significantly Delayed,2024,Qtr 2,June,26,2655613624,2384.64,UPI,2024,Qtr 2,June,26,3805
2024,Qtr 2,June,27,54797119,18282,On Time,2024,Qtr 2,June,27,1249797614,2735.5,Card,2024,Qtr 2,June,27,4020
2024,Qtr 2,June,27,32003512,65109,On Time,2024,Qtr 2,June,27,2444273306,2023.82,UPI,2024,Qtr 2,June,27,7225
2024,Qtr 2,June,27,84360664,189583,On Time,2024,Qtr 2,June,27,18560827395,5941.54,Wallet,2024,Qtr 2,June,27,14776
2024,Qtr 2,June,27,27824078,21909,Slightly Delayed,2024,Qtr 2,June,27,888510905,1305.23,Cash,2024,Qtr 2,June,27,9927
2024,Qtr 2,June,27,10857389,30190,Slightly Delayed,2024,Qtr 2,June,27,7107216633,2871.14,Wallet,2024,Qtr 2,June,27,4888
2024,Qtr 2,June,28,77961205,65328,On Time,2024,Qtr 2,June,28,6119637917,1146.21,UPI,2024,Qtr 2,June,28,1994
2024,Qtr 2,June,28,111293156,92455,On Time,2024,Qtr 2,June,28,4785504836,3551.4,Wallet,2024,Qtr 2,June,28,10115
2024,Qtr 2,June,28,38478423,29466,Significantly Delayed,2024,Qtr 2,June,28,7850128898,1427.18,Card,2024,Qtr 2,June,28,7628
2024,Qtr 2,June,28,77035814,81900,Significantly Delayed,2024,Qtr 2,June,28,5280263316,3531.91,UPI,2024,Qtr 2,June,28,6846
2024,Qtr 2,June,28,118145385,192235,Slightly Delayed,2024,Qtr 2,June,28,6162086563,8374.34,Cash,2024,Qtr 2,June,28,6740
2024,Qtr 2,June,29,166179816,197358,On Time,2024,Qtr 2,June,29,17092439149,5002,Card,2024,Qtr 2,June,29,17493
2024,Qtr 2,June,29,116544544,24189,On Time,2024,Qtr 2,June,29,7013632314,4350.09,Cash,2024,Qtr 2,June,29,10441
2024,Qtr 2,June,29,119873300,171222,On Time,2024,Qtr 2,June,29,15719995002,8504.57,Wallet,2024,Qtr 2,June,29,16483
2024,Qtr 2,June,29,96373206,96312,Slightly Delayed,2024,Qtr 2,June,29,5132095929,4864.21,Card,2024,Qtr 2,June,29,6435
2024,Qtr 2,June,29,21461764,48586,Slightly Delayed,2024,Qtr 2,June,29,581212790,3835.87,Wallet,2024,Qtr 2,June,29,5239
2024,Qtr 2,June,30,31846190,40567,Slightly Delayed,2024,Qtr 2,June,30,6303548068,939.55,Card,2024,Qtr 2,June,30,8411
2024,Qtr 2,June,30,76327561,98277,Slightly Delayed,2024,Qtr 2,June,30,4368529506,1081.17,UPI,2024,Qtr 2,June,30,4721
2024,Qtr 3,July,1,67528368,21195,On Time,2024,Qtr 3,July,1,2103613260,1031.19,Card,2024,Qtr 3,July,1,3565
2024,Qtr 3,July,1,116176127,102256,On Time,2024,Qtr 3,July,1,6553869618,4908.43,UPI,2024,Qtr 3,July,1,10650
2024,Qtr 3,July,1,84372887,64771,On Time,2024,Qtr 3,July,1,7509240400,4294.42,Wallet,2024,Qtr 3,July,1,8836
2024,Qtr 3,July,1,44149982,92978,Slightly Delayed,2024,Qtr 3,July,1,9400852015,2754.81,Card,2024,Qtr 3,July,1,448
2024,Qtr 3,July,1,57081917,32659,Slightly Delayed,2024,Qtr 3,July,1,3850416839,5490.94,UPI,2024,Qtr 3,July,1,8131
2024,Qtr 3,July,2,161262880,211765,On Time,2024,Qtr 3,July,2,16824279573,6268.24,UPI,2024,Qtr 3,July,2,10201
2024,Qtr 3,July,2,98211325,34254,Slightly Delayed,2024,Qtr 3,July,1,9214595868,3419.53,Wallet,2024,Qtr 3,July,1,8256
2024,Qtr 3,July,2,3893903,78302,Slightly Delayed,2024,Qtr 3,July,2,4479421205,923.84,Cash,2024,Qtr 3,July,2,7940
2024,Qtr 3,July,3,6150721,33084,On Time,2024,Qtr 3,July,3,6126334783,1588.66,Card,2024,Qtr 3,July,3,9082
2024,Qtr 3,July,3,109181621,152380,On Time,2024,Qtr 3,July,3,11683391394,5554.78,UPI,2024,Qtr 3,July,3,16621
2024,Qtr 3,July,3,96017984,88169,On Time,2024,Qtr 3,July,3,16428407095,5891.6,Wallet,2024,Qtr 3,July,3,15396
2024,Qtr 3,July,3,1301661,96517,Significantly Delayed,2024,Qtr 3,July,3,3513524740,1395.67,Card,2024,Qtr 3,July,3,3550
2024,Qtr 3,July,3,68692574,45482,Slightly Delayed,2024,Qtr 3,July,3,7900224799,4099.05,Cash,2024,Qtr 3,July,3,6659
2024,Qtr 3,July,3,125969801,139857,Slightly Delayed,2024,Qtr 3,July,3,8313279332,4256.22,Wallet,2024,Qtr 3,July,3,6840
2024,Qtr 3,July,4,145175444,231839,On Time,2024,Qtr 3,July,4,15857489464,5199.53,Cash,2024,Qtr 3,July,4,20832
2024,Qtr 3,July,4,32656885,46537,On Time,2024,Qtr 3,July,4,819853692,1540.06,Wallet,2024,Qtr 3,July,4,1548
2024,Qtr 3,July,4,74230420,49311,Slightly Delayed,2024,Qtr 3,July,4,5051330893,786.85,Cash,2024,Qtr 3,July,4,1706
2024,Qtr 3,July,4,8886587,18181,Slightly Delayed,2024,Qtr 3,July,4,4243307535,2023.82,UPI,2024,Qtr 3,July,4,7044
2024,Qtr 3,July,5,91562028,29174,On Time,2024,Qtr 3,July,5,8917116859,1307.18,Card,2024,Qtr 3,July,5,7287
2024,Qtr 3,July,5,143054417,80215,On Time,2024,Qtr 3,July,5,8269731535,4231.56,Cash,2024,Qtr 3,July,5,11028
2024,Qtr 3,July,5,51672434,108082,On Time,2024,Qtr 3,July,5,10998046040,7773.79,UPI,2024,Qtr 3,July,5,5375
2024,Qtr 3,July,5,43371928,63909,On Time,2024,Qtr 3,July,5,14009697041,2003.73,Wallet,2024,Qtr 3,July,5,7127
2024,Qtr 3,July,5,63339001,57805,Significantly Delayed,2024,Qtr 3,July,5,3856301920,796.36,Wallet,2024,Qtr 3,July,5,9475
2024,Qtr 3,July,5,28104112,110690,Slightly Delayed,2024,Qtr 3,July,5,11922846257,3626.21,Card,2024,Qtr 3,July,5,121
2024,Qtr 3,July,5,84448310,25906,Slightly Delayed,2024,Qtr 3,July,5,9588500388,3251.31,Cash,2024,Qtr 3,July,5,6277
2024,Qtr 3,July,6,44409533,13158,On Time,2024,Qtr 3,July,6,8675579025,2636.86,Card,2024,Qtr 3,July,6,6920
2024,Qtr 3,July,6,135361783,75699,On Time,2024,Qtr 3,July,6,5378243272,3620.34,Cash,2024,Qtr 3,July,6,11813
2024,Qtr 3,July,6,108684601,35927,On Time,2024,Qtr 3,July,6,12523628149,2665.19,UPI,2024,Qtr 3,July,6,17638
2024,Qtr 3,July,6,77007315,70919,On Time,2024,Qtr 3,July,6,1963703928,1553.71,Wallet,2024,Qtr 3,July,6,6295
2024,Qtr 3,July,6,45066676,1899,Slightly Delayed,2024,Qtr 3,July,6,7967974077,3382.93,Wallet,2024,Qtr 3,July,6,9753
2024,Qtr 3,July,7,183077155,135242,On Time,2024,Qtr 3,July,7,14268404405,3252.27,Card,2024,Qtr 3,July,7,21657
2024,Qtr 3,July,7,76327561,42958,On Time,2024,Qtr 3,July,7,4642824835,4721.64,Cash,2024,Qtr 3,July,7,209
2024,Qtr 3,July,7,106828581,202868,On Time,2024,Qtr 3,July,7,10822715883,8536.32,UPI,2024,Qtr 3,July,7,8190
2024,Qtr 3,July,7,79773912,34208,On Time,2024,Qtr 3,July,7,989452284,551.88,Wallet,2024,Qtr 3,July,7,9884
2024,Qtr 3,July,7,22076522,34284,Significantly Delayed,2024,Qtr 3,July,7,3180415318,1790.18,Card,2024,Qtr 3,July,7,983
2024,Qtr 3,July,8,29095552,44781,On Time,2024,Qtr 3,July,8,6363072906,1191.83,Card,2024,Qtr 3,July,8,8282
2024,Qtr 3,July,8,208935868,159534,On Time,2024,Qtr 3,July,8,18750045671,2850.92,Cash,2024,Qtr 3,July,8,3204
2024,Qtr 3,July,8,40117357,45581,On Time,2024,Qtr 3,July,8,2921310646,2915.52,Wallet,2024,Qtr 3,July,8,4444
2024,Qtr 3,July,8,35049420,98390,Slightly Delayed,2024,Qtr 3,July,8,3259266120,3483.31,Cash,2024,Qtr 3,July,8,8069
2024,Qtr 3,July,9,44650988,121952,On Time,2024,Qtr 3,July,9,13898122896,4020.5,Card,2024,Qtr 3,July,9,11877
2024,Qtr 3,July,9,115503765,30904,On Time,2024,Qtr 3,July,9,5690636637,4875.46,Cash,2024,Qtr 3,July,9,13057
2024,Qtr 3,July,9,34839913,82266,On Time,2024,Qtr 3,July,9,9743228131,4156.96,UPI,2024,Qtr 3,July,9,7677
2024,Qtr 3,July,9,155700219,182130,On Time,2024,Qtr 3,July,9,7378085114,9543.65,Wallet,2024,Qtr 3,July,9,14426
2024,Qtr 3,July,9,45477575,60860,Slightly Delayed,2024,Qtr 3,July,9,6292969164,822.63,Wallet,2024,Qtr 3,July,9,923
2024,Qtr 3,July,10,185187350,175795,On Time,2024,Qtr 3,July,10,18875173340,8165.11,Card,2024,Qtr 3,July,10,18723
2024,Qtr 3,July,10,89744644,75057,On Time,2024,Qtr 3,July,10,10018071880,3464.2,Cash,2024,Qtr 3,July,10,5783
2024,Qtr 3,July,10,30681175,121335,On Time,2024,Qtr 3,July,10,2992738194,3858.3,UPI,2024,Qtr 3,July,10,15431
2024,Qtr 3,July,10,57499766,106329,On Time,2024,Qtr 3,July,10,17474699921,5966.89,Wallet,2024,Qtr 3,July,10,2361
2024,Qtr 3,July,10,45804389,43564,Significantly Delayed,2024,Qtr 3,July,10,341580530,986.46,Cash,2024,Qtr 3,July,10,4398
2024,Qtr 3,July,10,4597433,59176,Significantly Delayed,2024,Qtr 3,July,10,8132845656,690.08,UPI,2024,Qtr 3,July,10,8266
2024,Qtr 3,July,10,20122449,95461,Significantly Delayed,2024,Qtr 3,July,10,8620144614,1435.13,Wallet,2024,Qtr 3,July,10,5992
2024,Qtr 3,July,10,90649019,25105,Slightly Delayed,2024,Qtr 3,July,10,4993169316,3585.38,Cash,2024,Qtr 3,July,10,2844
2024,Qtr 3,July,10,144779132,203463,Slightly Delayed,2024,Qtr 3,July,10,13872821291,5819.57,Wallet,2024,Qtr 3,July,10,11816
2024,Qtr 3,July,11,59329145,27478,On Time,2024,Qtr 3,July,11,2087093460,4198.33,Card,2024,Qtr 3,July,11,2176
2024,Qtr 3,July,11,143878833,209554,On Time,2024,Qtr 3,July,11,18317480384,3590.74,Cash,2024,Qtr 3,July,11,16649
2024,Qtr 3,July,11,169691963,144700,On Time,2024,Qtr 3,July,11,18855796789,9543.03,UPI,2024,Qtr 3,July,11,1547
2024,Qtr 3,July,11,50781611,10007,Significantly Delayed,2024,Qtr 3,July,11,2622709030,1796.1,Cash,2024,Qtr 3,July,11,3256
2024,Qtr 3,July,11,30472422,93471,Significantly Delayed,2024,Qtr 3,July,11,11525266218,5638.34,UPI,2024,Qtr 3,July,11,2126
2024,Qtr 3,July,11,38839877,61248,Slightly Delayed,2024,Qtr 3,July,11,13904957497,5859.75,Cash,2024,Qtr 3,July,11,8737
2024,Qtr 3,July,11,39349718,54816,Slightly Delayed,2024,Qtr 3,July,11,8555511073,8131.92,Wallet,2024,Qtr 3,July,11,10752
2024,Qtr 3,July,12,116726459,50576,On Time,2024,Qtr 3,July,12,11693407119,7662.35,Card,2024,Qtr 3,July,12,5386
2024,Qtr 3,July,12,101687290,146395,On Time,2024,Qtr 3,July,12,6487874378,3906.86,Cash,2024,Qtr 3,July,12,13157
2024,Qtr 3,July,12,132262926,106520,On Time,2024,Qtr 3,July,12,11461782966,2860.95,Wallet,2024,Qtr 3,July,12,12138
2024,Qtr 3,July,12,61753272,96604,Significantly Delayed,2024,Qtr 3,July,12,4770739350,3259.93,Card,2024,Qtr 3,July,12,8704
2024,Qtr 3,July,12,25641500,92563,Slightly Delayed,2024,Qtr 3,July,12,2272882287,3442.64,Card,2024,Qtr 3,July,12,2742
2024,Qtr 3,July,12,165879641,45220,Slightly Delayed,2024,Qtr 3,July,12,9355756159,11330.45,UPI,2024,Qtr 3,July,12,8818
2024,Qtr 3,July,12,47765241,90468,Slightly Delayed,2024,Qtr 3,July,12,8177224294,5656.29,Wallet,2024,Qtr 3,July,12,16439
2024,Qtr 3,July,13,67896836,99156,On Time,2024,Qtr 3,July,13,6595898122,1080.49,UPI,2024,Qtr 3,July,13,3390
2024,Qtr 3,July,13,244304414,135930,On Time,2024,Qtr 3,July,13,4738596741,11795.78,Wallet,2024,Qtr 3,July,13,19418
2024,Qtr 3,July,13,73679086,78169,Slightly Delayed,2024,Qtr 3,July,13,9717018638,197.39,Card,2024,Qtr 3,July,13,5154
2024,Qtr 3,July,13,87160527,94600,Slightly Delayed,2024,Qtr 3,July,13,5990129875,2192.83,UPI,2024,Qtr 3,July,13,2222
2024,Qtr 3,July,14,210272524,61707,On Time,2024,Qtr 3,July,14,21267662485,8196.46,Card,2024,Qtr 3,July,14,27646
2024,Qtr 3,July,14,148641001,181223,On Time,2024,Qtr 3,July,14,16380052926,4955.01,Cash,2024,Qtr 3,July,14,13629
2024,Qtr 3,July,14,30317733,81176,On Time,2024,Qtr 3,July,14,2102402075,1037.5,UPI,2024,Qtr 3,July,14,2426
2024,Qtr 3,July,14,105268903,49444,On Time,2024,Qtr 3,July,14,10173439778,3949.18,Wallet,2024,Qtr 3,July,14,12420
2024,Qtr 3,July,14,77869660,42230,Significantly Delayed,2024,Qtr 3,July,14,3007616042,3455.69,UPI,2024,Qtr 3,July,14,6767
2024,Qtr 3,July,15,4862761,21511,On Time,2024,Qtr 3,July,15,1375867721,2244.24,Cash,2024,Qtr 3,July,15,548
2024,Qtr 3,July,15,67729191,95819,On Time,2024,Qtr 3,July,15,327291657,1560.19,UPI,2024,Qtr 3,July,15,2807
2024,Qtr 3,July,15,13462905,17564,On Time,2024,Qtr 3,July,15,5390352336,176.34,Wallet,2024,Qtr 3,July,15,386
2024,Qtr 3,July,15,60967677,40025,Slightly Delayed,2024,Qtr 3,July,15,7875587578,3351.74,Card,2024,Qtr 3,July,15,6554
2024,Qtr 3,July,15,42781544,98191,Slightly Delayed,2024,Qtr 3,July,15,804414742,3378.21,Cash,2024,Qtr 3,July,15,8163
2024,Qtr 3,July,15,13383642,40696,Slightly Delayed,2024,Qtr 3,July,15,3576529840,1697.53,UPI,2024,Qtr 3,July,15,6837
2024,Qtr 3,July,15,31582950,53731,Slightly Delayed,2024,Qtr 3,July,15,5222677885,3429.93,Wallet,2024,Qtr 3,July,15,340
2024,Qtr 3,July,16,78457794,93174,On Time,2024,Qtr 3,July,16,3549640327,1512.52,Cash,2024,Qtr 3,July,16,13813
2024,Qtr 3,July,16,219813968,209533,On Time,2024,Qtr 3,July,16,15800289449,5426.35,Wallet,2024,Qtr 3,July,16,10660
2024,Qtr 3,July,16,104719147,101463,Slightly Delayed,2024,Qtr 3,July,16,13003141923,1967.04,Cash,2024,Qtr 3,July,16,14585
2024,Qtr 3,July,16,57360162,82328,Slightly Delayed,2024,Qtr 3,July,16,8532411923,1071.82,Wallet,2024,Qtr 3,July,16,7137
2024,Qtr 3,July,17,49433260,72857,On Time,2024,Qtr 3,July,17,1912293606,2522.33,Card,2024,Qtr 3,July,17,8233
2024,Qtr 3,July,17,208867055,205146,On Time,2024,Qtr 3,July,17,11441259044,7057.9,Cash,2024,Qtr 3,July,17,12011
2024,Qtr 3,July,17,63360864,86219,On Time,2024,Qtr 3,July,17,5706043483,1164.09,UPI,2024,Qtr 3,July,17,2490
2024,Qtr 3,July,17,18306415,92875,On Time,2024,Qtr 3,July,17,17962114776,7761.57,Wallet,2024,Qtr 3,July,17,12075
2024,Qtr 3,July,17,138013559,77573,Significantly Delayed,2024,Qtr 3,July,17,9788931139,6818.04,Wallet,2024,Qtr 3,July,17,9509
2024,Qtr 3,July,17,5386246,26442,Slightly Delayed,2024,Qtr 3,July,17,4621664126,2834.89,Wallet,2024,Qtr 3,July,17,1464
2024,Qtr 3,July,18,50899600,74237,On Time,2024,Qtr 3,July,18,2772154780,370.81,Card,2024,Qtr 3,July,18,8242
2024,Qtr 3,July,18,22293666,73936,On Time,2024,Qtr 3,July,18,6478815087,2516.92,Cash,2024,Qtr 3,July,18,5317
2024,Qtr 3,July,18,169386696,103466,On Time,2024,Qtr 3,July,18,8799183133,5856.57,UPI,2024,Qtr 3,July,18,8423
