Sum of customer_id,Year,Quarter,Month,Day,feedback_category,Sum of feedback_id,feedback_text,Sum of order_id,Sum of rating,sentiment
61877649,2024,Qtr 2,June,17,App Experience,8266186,"Average experience, could improve.",9065518834,3,Neutral
133034720,2024,Qtr 2,June,17,App Experience,12213999,Highly recommended!,10864857421,9,Positive
75510747,2024,Qtr 2,June,17,App Experience,9297025,The packaging was poor.,9048597167,3,Negative
90586443,2024,Qtr 2,June,17,App Experience,4612938,The product met my expectations.,2664549359,4,Neutral
10225164,2024,Qtr 2,June,17,Customer Service,1228177,"Average experience, could improve.",3727289407,3,Neutral
95334407,2024,Qtr 2,June,17,Customer Service,6502843,"It was okay, nothing special.",1918841793,3,Neutral
77614510,2024,Qtr 2,June,17,Customer Service,9306000,The product met my expectations.,3299603042,4,Neutral
41164215,2024,Qtr 2,June,17,Delivery,9670027,Highly recommended!,4500802008,4,Positive
68661619,2024,Qtr 2,June,17,Delivery,5360735,"It was okay, nothing special.",2317597587,3,Neutral
6756256,2024,Qtr 2,June,17,Delivery,2475333,Items were missing from my order.,3189863462,3,Negative
80796977,2024,Qtr 2,June,17,Delivery,5877818,The product met my expectations.,1691260635,4,Neutral
39976965,2024,Qtr 2,June,18,App Experience,4135711,I had a bad experience.,8276417383,1,Negative
71956734,2024,Qtr 2,June,18,App Experience,4341712,The order was incorrect.,9172888683,1,Negative
85907588,2024,Qtr 2,June,18,Customer Service,2747752,"Average experience, could improve.",5735481292,3,Neutral
46208150,2024,Qtr 2,June,18,Customer Service,8497609,"Delivery was fine, but the product could be better.",8612261848,4,Neutral
91448742,2024,Qtr 2,June,18,Customer Service,6926602,Good selection of products.,2963187161,4,Positive
28995786,2024,Qtr 2,June,18,Customer Service,2722298,"Nothing to complain about, but nothing exceptional.",2359961993,3,Neutral
69925688,2024,Qtr 2,June,18,Delivery,3470106,"Delivery was fine, but the product could be better.",5630957897,4,Neutral
701493,2024,Qtr 2,June,18,Delivery,8241950,"It was okay, nothing special.",4428830794,4,Neutral
75739462,2024,Qtr 2,June,18,Product Quality,3232752,Delivery was late and I was unhappy.,578811216,3,Negative
41155125,2024,Qtr 2,June,18,Product Quality,5692120,Items were missing from my order.,8606484804,2,Negative
18259715,2024,Qtr 2,June,19,App Experience,5641400,Very happy with the service!,4074369199,4,Positive
20148223,2024,Qtr 2,June,19,Customer Service,9314635,Customer service was not helpful.,6633702824,3,Negative
82918668,2024,Qtr 2,June,19,Customer Service,277249,Customer service was very helpful.,3620552357,5,Positive
59909004,2024,Qtr 2,June,19,Delivery,9342158,Customer service was very helpful.,1206887762,5,Positive
48804258,2024,Qtr 2,June,19,Delivery,5925982,"Overall good experience, thank you!",10619605905,8,Positive
10048910,2024,Qtr 2,June,19,Product Quality,1356014,Highly recommended!,1804073530,4,Positive
12799092,2024,Qtr 2,June,20,App Experience,9465380,Highly recommended!,3146098826,4,Positive
38969732,2024,Qtr 2,June,20,App Experience,5396639,"It was okay, nothing special.",5533955218,3,Neutral
63360864,2024,Qtr 2,June,20,App Experience,4636707,Items were in perfect condition.,5116322704,4,Positive
93938425,2024,Qtr 2,June,20,Customer Service,9918278,"Average experience, could improve.",5724116944,4,Neutral
43295656,2024,Qtr 2,June,20,Customer Service,9332236,Delivery was late and I was unhappy.,2010415757,3,Negative
57207678,2024,Qtr 2,June,20,Product Quality,716244,"Overall good experience, thank you!",6284350691,4,Positive
87059497,2024,Qtr 2,June,21,App Experience,9621021,"Average experience, could improve.",5936301790,4,Neutral
54580166,2024,Qtr 2,June,21,App Experience,5459836,"Excellent quality, will buy again!",3915885220,4,Positive
88203688,2024,Qtr 2,June,21,App Experience,2086599,Good selection of products.,8250036360,5,Positive
122343439,2024,Qtr 2,June,21,App Experience,15027480,Great prices and fast delivery!,11159447532,9,Positive
24821281,2024,Qtr 2,June,21,App Experience,459934,Very disappointed with the quality.,3062145702,1,Negative
6291143,2024,Qtr 2,June,21,App Experience,1263890,Very fresh and well-packaged.,2560588609,5,Positive
30192942,2024,Qtr 2,June,21,Customer Service,9058195,"Average experience, could improve.",8465721207,4,Neutral
52417972,2024,Qtr 2,June,21,Customer Service,1233739,Good selection of products.,3960980694,5,Positive
68703613,2024,Qtr 2,June,21,Customer Service,8394978,I had a bad experience.,4007593324,2,Negative
17805991,2024,Qtr 2,June,21,Delivery,3651259,"Excellent quality, will buy again!",4550545705,4,Positive
48554440,2024,Qtr 2,June,21,Delivery,1755904,Product was damaged during delivery.,6660596550,2,Negative
67386193,2024,Qtr 2,June,21,Delivery,6816809,The product met my expectations.,9826894858,3,Neutral
70459847,2024,Qtr 2,June,21,Product Quality,5469312,Items were in perfect condition.,8558710948,5,Positive
94281220,2024,Qtr 2,June,21,Product Quality,70270,Not worth the price I paid.,5636241570,1,Negative
97315135,2024,Qtr 2,June,22,App Experience,8442312,"It was okay, nothing special.",1978476136,4,Neutral
11616535,2024,Qtr 2,June,22,App Experience,5415775,Items were in perfect condition.,8758992688,5,Positive
6319646,2024,Qtr 2,June,22,Customer Service,3570162,"Average experience, could improve.",7166339556,4,Neutral
44776601,2024,Qtr 2,June,22,Customer Service,7097475,Taste was not as expected.,9187864807,1,Negative
37691544,2024,Qtr 2,June,22,Product Quality,1138089,Very disappointed with the quality.,7159670875,3,Negative
83155219,2024,Qtr 2,June,23,App Experience,6594513,"Excellent quality, will buy again!",6756882357,5,Positive
43784632,2024,Qtr 2,June,23,App Experience,9484726,Highly recommended!,3765179520,4,Positive
90696847,2024,Qtr 2,June,23,App Experience,4087466,"It was okay, nothing special.",9069936094,4,Neutral
33998721,2024,Qtr 2,June,23,App Experience,5689645,"Overall good experience, thank you!",2028074931,4,Positive
40841791,2024,Qtr 2,June,23,Customer Service,6158292,Customer service was not helpful.,3394787348,1,Negative
14161586,2024,Qtr 2,June,23,Customer Service,6028739,The packaging was poor.,1524480475,1,Negative
49797067,2024,Qtr 2,June,23,Delivery,3802701,"It was okay, nothing special.",7708522334,7,Neutral
26592009,2024,Qtr 2,June,23,Delivery,2903160,"Nothing to complain about, but nothing exceptional.",5003387344,4,Neutral
72263318,2024,Qtr 2,June,23,Delivery,4439352,Product was damaged during delivery.,6936256414,2,Negative
87641623,2024,Qtr 2,June,23,Product Quality,2560910,"Excellent quality, will buy again!",9720683332,5,Positive
60565603,2024,Qtr 2,June,23,Product Quality,2503471,Highly recommended!,6266072804,5,Positive
96628029,2024,Qtr 2,June,23,Product Quality,9961760,Items were missing from my order.,5226963306,1,Negative
63858550,2024,Qtr 2,June,23,Product Quality,3189619,Not worth the price I paid.,8220678247,3,Negative
50630016,2024,Qtr 2,June,23,Product Quality,5775016,The product met my expectations.,671459763,4,Neutral
39042103,2024,Qtr 2,June,24,App Experience,5206838,Customer service was not helpful.,1525742840,1,Negative
83597876,2024,Qtr 2,June,24,Customer Service,5974172,"Average experience, could improve.",6347292505,4,Neutral
70372270,2024,Qtr 2,June,24,Customer Service,5340615,The packaging was poor.,6920030794,3,Negative
5228136,2024,Qtr 2,June,24,Customer Service,8639376,The product met my expectations.,6569836274,4,Neutral
8955057,2024,Qtr 2,June,24,Delivery,4156770,Delivery was late and I was unhappy.,9931976872,2,Negative
14472401,2024,Qtr 2,June,24,Delivery,4979031,"Nothing to complain about, but nothing exceptional.",866693541,4,Neutral
92098757,2024,Qtr 2,June,24,Delivery,6113964,Very fresh and well-packaged.,7777975083,4,Positive
5754255,2024,Qtr 2,June,24,Product Quality,3992027,"Average experience, could improve.",1889723479,3,Neutral
98088303,2024,Qtr 2,June,24,Product Quality,2564356,Good selection of products.,4531739740,5,Positive
30317733,2024,Qtr 2,June,24,Product Quality,6072184,The order was incorrect.,4525211942,3,Negative
28603182,2024,Qtr 2,June,25,Customer Service,2566002,Customer service was not helpful.,6031122324,1,Negative
166015510,2024,Qtr 2,June,25,Delivery,6664220,"Nothing to complain about, but nothing exceptional.",8017631109,7,Neutral
89704218,2024,Qtr 2,June,25,Product Quality,4879303,Very happy with the service!,9365984533,5,Positive
99922185,2024,Qtr 2,June,26,App Experience,9934821,I had a bad experience.,11391981712,4,Negative
119604688,2024,Qtr 2,June,26,Customer Service,5973475,"It was okay, nothing special.",3474577470,6,Neutral
98225598,2024,Qtr 2,June,26,Customer Service,5476835,Will definitely order again.,2610552179,4,Positive
18326028,2024,Qtr 2,June,26,Delivery,3902686,Customer service was very helpful.,7590462053,4,Positive
58111297,2024,Qtr 2,June,26,Delivery,9547102,Very disappointed with the quality.,3236748462,2,Negative
46623192,2024,Qtr 2,June,26,Product Quality,4723875,"Excellent quality, will buy again!",2655613624,5,Positive
97411107,2024,Qtr 2,June,26,Product Quality,8449694,Great prices and fast delivery!,7096530350,4,Positive
19145354,2024,Qtr 2,June,26,Product Quality,2283550,I had a bad experience.,9852996866,3,Negative
7728406,2024,Qtr 2,June,26,Product Quality,4351236,Items were missing from my order.,6811633572,1,Negative
27824078,2024,Qtr 2,June,27,App Experience,4628311,"It was okay, nothing special.",888510905,3,Neutral
54797119,2024,Qtr 2,June,27,Customer Service,2467868,Not worth the price I paid.,1249797614,2,Negative
41640262,2024,Qtr 2,June,27,Customer Service,2801569,The packaging was poor.,8691567542,2,Negative
6319646,2024,Qtr 2,June,27,Customer Service,2912120,The product met my expectations.,7096225581,4,Neutral
36400756,2024,Qtr 2,June,27,Delivery,3143899,Items were in perfect condition.,2773034272,4,Positive
32003512,2024,Qtr 2,June,27,Delivery,1000172,Items were missing from my order.,2444273306,2,Negative
10857389,2024,Qtr 2,June,27,Product Quality,5123205,"It was okay, nothing special.",7107216633,4,Neutral
77961205,2024,Qtr 2,June,28,Customer Service,9674092,"Average experience, could improve.",6119637917,3,Neutral
48281892,2024,Qtr 2,June,28,Customer Service,8417158,The packaging was poor.,5574588218,1,Negative
77035814,2024,Qtr 2,June,28,Customer Service,1322099,The product met my expectations.,5280263316,3,Neutral
18986315,2024,Qtr 2,June,28,Delivery,7389650,Customer service was not helpful.,1785558780,3,Negative
92306841,2024,Qtr 2,June,28,Delivery,968472,"Excellent quality, will buy again!",2999946056,4,Positive
69863493,2024,Qtr 2,June,28,Delivery,3853096,Not worth the price I paid.,587498345,1,Negative
38478423,2024,Qtr 2,June,28,Product Quality,9289508,Items were missing from my order.,7850128898,2,Negative
3844290,2024,Qtr 2,June,29,App Experience,9396703,Delivery was late and I was unhappy.,6996561687,3,Negative
92027021,2024,Qtr 2,June,29,App Experience,6013442,"Overall good experience, thank you!",6858336318,5,Positive
21461764,2024,Qtr 2,June,29,Customer Service,4326983,"Delivery was fine, but the product could be better.",581212790,4,Neutral
24517523,2024,Qtr 2,June,29,Delivery,3413974,"Average experience, could improve.",155295996,4,Neutral
96373206,2024,Qtr 2,June,29,Delivery,7866548,Great prices and fast delivery!,5132095929,4,Positive
24621386,2024,Qtr 2,June,29,Delivery,3744829,Highly recommended!,2327587597,5,Positive
84953008,2024,Qtr 2,June,29,Delivery,2216091,Product was damaged during delivery.,411113020,3,Negative
31076002,2024,Qtr 2,June,29,Delivery,3637250,The product met my expectations.,8312320295,4,Neutral
67918495,2024,Qtr 2,June,29,Delivery,4018208,Very happy with the service!,7236760938,4,Positive
73639935,2024,Qtr 2,June,29,Product Quality,7239237,Product was damaged during delivery.,7528090614,3,Negative
76327561,2024,Qtr 2,June,30,Delivery,5037523,Good selection of products.,4368529506,5,Positive
31846190,2024,Qtr 2,June,30,Product Quality,887817,Taste was not as expected.,6303548068,3,Negative
57081917,2024,Qtr 3,July,1,App Experience,3049810,"Average experience, could improve.",3850416839,4,Neutral
67528368,2024,Qtr 3,July,1,App Experience,3366563,Delivery was late and I was unhappy.,2103613260,1,Negative
16543242,2024,Qtr 3,July,1,App Experience,8585711,I had a bad experience.,7323157341,3,Negative
50557979,2024,Qtr 3,July,1,Customer Service,1278370,Customer service was not helpful.,1391881327,1,Negative
67829645,2024,Qtr 3,July,1,Delivery,5523244,Items were in perfect condition.,186083059,5,Positive
65618148,2024,Qtr 3,July,1,Delivery,8007377,Not worth the price I paid.,5161988291,1,Negative
44149982,2024,Qtr 3,July,1,Product Quality,8078398,The product met my expectations.,9400852015,4,Neutral
48765625,2024,Qtr 3,July,2,App Experience,8141929,Delivery was late and I was unhappy.,6056126973,3,Negative
3893903,2024,Qtr 3,July,2,Customer Service,85893,Very fresh and well-packaged.,4479421205,4,Positive
98211325,2024,Qtr 3,July,2,Delivery,6754002,"Delivery was fine, but the product could be better.",9214595868,4,Neutral
47590944,2024,Qtr 3,July,2,Delivery,7693641,The product met my expectations.,4122736828,3,Neutral
64906311,2024,Qtr 3,July,2,Delivery,4523234,Will definitely order again.,6645415772,4,Positive
68692574,2024,Qtr 3,July,3,App Experience,9323347,Items were missing from my order.,7900224799,3,Negative
42102289,2024,Qtr 3,July,3,App Experience,7469474,"Overall good experience, thank you!",1252810532,5,Positive
74231111,2024,Qtr 3,July,3,Customer Service,5387189,Items were missing from my order.,7456610316,2,Negative
7452382,2024,Qtr 3,July,3,Customer Service,10223427,Very disappointed with the quality.,9639859523,4,Negative
96109948,2024,Qtr 3,July,3,Customer Service,7594075,Very happy with the service!,6994560237,5,Positive
83867512,2024,Qtr 3,July,3,Delivery,5093913,Customer service was not helpful.,7060468800,1,Negative
21786873,2024,Qtr 3,July,3,Delivery,9370393,"Delivery was fine, but the product could be better.",8971796779,3,Neutral
13071673,2024,Qtr 3,July,3,Product Quality,8352349,"Nothing to complain about, but nothing exceptional.",4688831157,4,Neutral
74230420,2024,Qtr 3,July,4,App Experience,1320563,"Overall good experience, thank you!",5051330893,4,Positive
32656885,2024,Qtr 3,July,4,App Experience,5709964,The product met my expectations.,819853692,3,Neutral
8886587,2024,Qtr 3,July,4,Customer Service,8676486,Not worth the price I paid.,4243307535,2,Negative
17597449,2024,Qtr 3,July,4,Customer Service,2354061,The product met my expectations.,9064682961,4,Neutral
31324823,2024,Qtr 3,July,4,Product Quality,663206,"Average experience, could improve.",2845954128,4,Neutral
96253172,2024,Qtr 3,July,4,Product Quality,6959173,Customer service was not helpful.,3946852375,3,Negative
91562028,2024,Qtr 3,July,5,App Experience,4023586,"Delivery was fine, but the product could be better.",8917116859,4,Neutral
12769552,2024,Qtr 3,July,5,App Experience,5022964,Great prices and fast delivery!,2276505075,5,Positive
88130777,2024,Qtr 3,July,5,App Experience,690686,Items were in perfect condition.,7513562596,4,Positive
38133873,2024,Qtr 3,July,5,App Experience,1137648,Items were missing from my order.,6791931269,1,Negative
84448310,2024,Qtr 3,July,5,Customer Service,8408734,"Delivery was fine, but the product could be better.",9588500388,3,Neutral
38902882,2024,Qtr 3,July,5,Customer Service,8789199,Delivery was late and I was unhappy.,8721540965,3,Negative
27336589,2024,Qtr 3,July,5,Customer Service,8958720,"Nothing to complain about, but nothing exceptional.",9506078962,4,Neutral
767523,2024,Qtr 3,July,5,Customer Service,8809496,The packaging was poor.,2416767295,3,Negative
63339001,2024,Qtr 3,July,5,Delivery,5131050,"Excellent quality, will buy again!",3856301920,5,Positive
54923640,2024,Qtr 3,July,5,Delivery,5641000,Not worth the price I paid.,756168939,1,Negative
5238055,2024,Qtr 3,July,5,Product Quality,1970888,"Nothing to complain about, but nothing exceptional.",7217765772,4,Neutral
65903057,2024,Qtr 3,July,6,App Experience,603426,"It was okay, nothing special.",7261119579,4,Neutral
55733729,2024,Qtr 3,July,6,Customer Service,770300,Delivery was late and I was unhappy.,455878765,2,Negative
45066676,2024,Qtr 3,July,6,Customer Service,7874507,"It was okay, nothing special.",7967974077,4,Neutral
42781544,2024,Qtr 3,July,6,Customer Service,4791684,Taste was not as expected.,5262508570,3,Negative
121416848,2024,Qtr 3,July,6,Delivery,11859847,"Average experience, could improve.",10639282953,7,Neutral
79628054,2024,Qtr 3,July,6,Delivery,2916512,Great prices and fast delivery!,4922364507,4,Positive
45323391,2024,Qtr 3,July,7,Customer Service,2681578,"Average experience, could improve.",8172695964,3,Neutral
93723634,2024,Qtr 3,July,7,Customer Service,8494396,Great prices and fast delivery!,622705569,5,Positive
88223261,2024,Qtr 3,July,7,Customer Service,7344868,The product met my expectations.,3191672889,3,Neutral
9650263,2024,Qtr 3,July,7,Customer Service,5664217,Very happy with the service!,379494532,5,Positive
44030130,2024,Qtr 3,July,7,Delivery,2351331,"Delivery was fine, but the product could be better.",5473002872,3,Neutral
22076522,2024,Qtr 3,July,7,Delivery,5959972,"It was okay, nothing special.",3180415318,3,Neutral
76327561,2024,Qtr 3,July,7,Product Quality,1237429,Delivery was late and I was unhappy.,4642824835,3,Negative
79773912,2024,Qtr 3,July,7,Product Quality,4850145,"Excellent quality, will buy again!",989452284,5,Positive
8955057,2024,Qtr 3,July,7,Product Quality,5527888,"Nothing to complain about, but nothing exceptional.",7251548462,3,Neutral
64932019,2024,Qtr 3,July,8,App Experience,5918905,Great prices and fast delivery!,5374978054,4,Positive
75038062,2024,Qtr 3,July,8,Customer Service,1777784,"Delivery was fine, but the product could be better.",6260291784,4,Neutral
35049420,2024,Qtr 3,July,8,Delivery,7406288,"It was okay, nothing special.",3259266120,4,Neutral
68965787,2024,Qtr 3,July,8,Product Quality,4660606,"Average experience, could improve.",7114775833,3,Neutral
29095552,2024,Qtr 3,July,8,Product Quality,2656395,"It was okay, nothing special.",6363072906,4,Neutral
40117357,2024,Qtr 3,July,8,Product Quality,5317931,Not worth the price I paid.,2921310646,1,Negative
31156674,2024,Qtr 3,July,9,App Experience,2214877,Customer service was not helpful.,5174370629,3,Negative
34839913,2024,Qtr 3,July,9,Customer Service,8086499,Not worth the price I paid.,9743228131,1,Negative
64162093,2024,Qtr 3,July,9,Customer Service,3277902,The product met my expectations.,4632027192,4,Neutral
8791577,2024,Qtr 3,July,9,Delivery,4604799,Customer service was not helpful.,1270503169,3,Negative
45477575,2024,Qtr 3,July,9,Delivery,960721,Good selection of products.,6292969164,5,Positive
67538982,2024,Qtr 3,July,9,Delivery,8218608,Product was damaged during delivery.,692127479,1,Negative
13494314,2024,Qtr 3,July,9,Delivery,3029243,Very disappointed with the quality.,8723752267,2,Negative
79369660,2024,Qtr 3,July,9,Product Quality,5829925,"Nothing to complain about, but nothing exceptional.",5415454466,4,Neutral
51341672,2024,Qtr 3,July,9,Product Quality,6206880,Will definitely order again.,1058609445,4,Positive
34655710,2024,Qtr 3,July,10,App Experience,42109,I had a bad experience.,6917020296,1,Negative
4597433,2024,Qtr 3,July,10,App Experience,1730581,"It was okay, nothing special.",8132845656,3,Neutral
42012717,2024,Qtr 3,July,10,App Experience,8490631,Items were in perfect condition.,8214365128,4,Positive
86444757,2024,Qtr 3,July,10,App Experience,5691325,"Nothing to complain about, but nothing exceptional.",3420357591,4,Neutral
45804389,2024,Qtr 3,July,10,App Experience,9527175,The product met my expectations.,341580530,3,Neutral
16082651,2024,Qtr 3,July,10,Customer Service,1193824,"Delivery was fine, but the product could be better.",4501870609,4,Neutral
12277039,2024,Qtr 3,July,10,Customer Service,142997,"Excellent quality, will buy again!",5805120939,5,Positive
25665997,2024,Qtr 3,July,10,Delivery,8823743,Items were missing from my order.,1719134546,2,Negative
48033969,2024,Qtr 3,July,10,Delivery,1878165,"Nothing to complain about, but nothing exceptional.",6788500162,4,Neutral
73661993,2024,Qtr 3,July,10,Delivery,505660,Product was damaged during delivery.,5516201271,1,Negative
38420886,2024,Qtr 3,July,10,Product Quality,7379069,"Excellent quality, will buy again!",6818660907,5,Positive
90649019,2024,Qtr 3,July,10,Product Quality,6887307,Good selection of products.,4993169316,5,Positive
15487049,2024,Qtr 3,July,10,Product Quality,5079562,I had a bad experience.,9260334793,1,Negative
9107360,2024,Qtr 3,July,10,Product Quality,7080415,"Overall good experience, thank you!",506804807,5,Positive
21573815,2024,Qtr 3,July,10,Product Quality,461007,Product was damaged during delivery.,2485933387,3,Negative
20122449,2024,Qtr 3,July,10,Product Quality,1580186,The order was incorrect.,8620144614,3,Negative
84468124,2024,Qtr 3,July,10,Product Quality,3902960,The product met my expectations.,1279200190,3,Neutral
51812796,2024,Qtr 3,July,11,App Experience,10068313,Good selection of products.,9476274301,10,Positive
60904312,2024,Qtr 3,July,11,App Experience,5441493,Not worth the price I paid.,6652395897,3,Negative
31813,2024,Qtr 3,July,11,App Experience,7669412,Product was damaged during delivery.,7997347191,3,Negative
76327561,2024,Qtr 3,July,11,App Experience,1628493,Very happy with the service!,7216662926,5,Positive
10210309,2024,Qtr 3,July,11,Customer Service,2704664,I had a bad experience.,5418735913,1,Negative
50781611,2024,Qtr 3,July,11,Customer Service,4383631,Items were missing from my order.,2622709030,1,Negative
34839913,2024,Qtr 3,July,11,Customer Service,4863033,The product met my expectations.,6095091385,4,Neutral
59329145,2024,Qtr 3,July,11,Delivery,6813661,"Delivery was fine, but the product could be better.",2087093460,4,Neutral
63310076,2024,Qtr 3,July,11,Delivery,1338602,Items were in perfect condition.,7035343259,5,Positive
57340963,2024,Qtr 3,July,11,Delivery,9289593,Very fresh and well-packaged.,5682081545,5,Positive
3999964,2024,Qtr 3,July,11,Product Quality,3300971,Delivery was late and I was unhappy.,7809866112,1,Negative
39317905,2024,Qtr 3,July,11,Product Quality,4838671,Not worth the price I paid.,558163882,3,Negative
24137201,2024,Qtr 3,July,11,Product Quality,2882544,"Nothing to complain about, but nothing exceptional.",7217049550,3,Neutral
74682740,2024,Qtr 3,July,12,App Experience,1424791,"Overall good experience, thank you!",1766291529,4,Positive
35349582,2024,Qtr 3,July,12,Customer Service,7669095,Customer service was very helpful.,7690500286,5,Positive
44149982,2024,Qtr 3,July,12,Customer Service,2432399,The product met my expectations.,147066568,3,Neutral
61753272,2024,Qtr 3,July,12,Delivery,5274905,"Excellent quality, will buy again!",4770739350,5,Positive
91196901,2024,Qtr 3,July,12,Delivery,673112,Good selection of products.,7589464630,5,Positive
34787383,2024,Qtr 3,July,12,Delivery,930170,Great prices and fast delivery!,4314105605,5,Positive
97475543,2024,Qtr 3,July,12,Delivery,8068149,Taste was not as expected.,7147677361,1,Negative
52428250,2024,Qtr 3,July,12,Product Quality,7716158,Great prices and fast delivery!,2653966619,5,Positive
64298209,2024,Qtr 3,July,12,Product Quality,9741709,I had a bad experience.,9039440500,3,Negative
12415659,2024,Qtr 3,July,12,Product Quality,4689320,"It was okay, nothing special.",486724008,4,Neutral
25641500,2024,Qtr 3,July,12,Product Quality,6616924,"Overall good experience, thank you!",2272882287,5,Positive
57537308,2024,Qtr 3,July,12,Product Quality,9128606,The product met my expectations.,6340807810,4,Neutral
67896836,2024,Qtr 3,July,13,Customer Service,6765832,"Delivery was fine, but the product could be better.",6595898122,3,Neutral
87160527,2024,Qtr 3,July,13,Customer Service,5298431,Great prices and fast delivery!,5990129875,5,Positive
86444757,2024,Qtr 3,July,13,Customer Service,8711449,Not worth the price I paid.,1409544327,3,Negative
73679086,2024,Qtr 3,July,13,Delivery,6988923,"Average experience, could improve.",9717018638,3,Neutral
88520326,2024,Qtr 3,July,13,Product Quality,1055307,Delivery was late and I was unhappy.,964822979,3,Negative
69339331,2024,Qtr 3,July,13,Product Quality,8174698,Items were in perfect condition.,2364229435,5,Positive
97825663,2024,Qtr 3,July,14,App Experience,3148730,"Average experience, could improve.",7282397914,3,Neutral
376144,2024,Qtr 3,July,14,App Experience,5272684,The order was incorrect.,3387165389,1,Negative
10562528,2024,Qtr 3,July,14,Customer Service,3382712,I had a bad experience.,7891205593,3,Negative
18229949,2024,Qtr 3,July,14,Customer Service,1773233,"Nothing to complain about, but nothing exceptional.",7454643275,3,Neutral
77869660,2024,Qtr 3,July,14,Customer Service,6011954,The packaging was poor.,3007616042,2,Negative
30317733,2024,Qtr 3,July,14,Delivery,542263,Good selection of products.,2102402075,4,Positive
72797175,2024,Qtr 3,July,14,Delivery,7607345,Items were in perfect condition.,7258243894,5,Positive
125094765,2024,Qtr 3,July,14,Product Quality,16248127,Items were in perfect condition.,9045503733,9,Positive
44589829,2024,Qtr 3,July,14,Product Quality,5617790,Product was damaged during delivery.,3219761206,2,Negative
94706375,2024,Qtr 3,July,14,Product Quality,5116156,Taste was not as expected.,2282234185,3,Negative
31582950,2024,Qtr 3,July,15,App Experience,4257042,Delivery was late and I was unhappy.,5222677885,2,Negative
60967677,2024,Qtr 3,July,15,Customer Service,1002741,Delivery was late and I was unhappy.,7875587578,1,Negative
13383642,2024,Qtr 3,July,15,Customer Service,5785812,Good selection of products.,3576529840,5,Positive
4862761,2024,Qtr 3,July,15,Delivery,3233069,Customer service was not helpful.,1375867721,1,Negative
67729191,2024,Qtr 3,July,15,Delivery,6203968,Highly recommended!,327291657,5,Positive
13462905,2024,Qtr 3,July,15,Delivery,3522911,Very fresh and well-packaged.,5390352336,4,Positive
42781544,2024,Qtr 3,July,15,Product Quality,1592140,The order was incorrect.,804414742,3,Negative
11071601,2024,Qtr 3,July,16,App Experience,4523320,"Average experience, could improve.",168067196,3,Neutral
49152878,2024,Qtr 3,July,16,App Experience,3236002,Customer service was not helpful.,3142198801,1,Negative
57360162,2024,Qtr 3,July,16,App Experience,2127842,Very disappointed with the quality.,8532411923,3,Negative
60495351,2024,Qtr 3,July,16,Customer Service,2224152,"Nothing to complain about, but nothing exceptional.",6376147802,4,Neutral
79206969,2024,Qtr 3,July,16,Customer Service,6436332,Taste was not as expected.,6932431317,3,Negative
44223796,2024,Qtr 3,July,16,Customer Service,8899737,Very happy with the service!,6626994121,5,Positive
67386193,2024,Qtr 3,July,16,Delivery,2074845,Delivery was late and I was unhappy.,3381573131,1,Negative
84641682,2024,Qtr 3,July,16,Delivery,2264744,Very happy with the service!,2878422829,5,Positive
6812439,2024,Qtr 3,July,16,Product Quality,9721776,Great prices and fast delivery!,2847236502,5,Positive
8733344,2024,Qtr 3,July,17,App Experience,2043914,"Nothing to complain about, but nothing exceptional.",9419789569,3,Neutral
78903046,2024,Qtr 3,July,17,App Experience,5393889,The product met my expectations.,1592757566,4,Neutral
49433260,2024,Qtr 3,July,17,Customer Service,7949582,"Excellent quality, will buy again!",1912293606,5,Positive
81994445,2024,Qtr 3,July,17,Customer Service,2703135,Items were missing from my order.,7026479520,3,Negative
5386246,2024,Qtr 3,July,17,Customer Service,1012515,Product was damaged during delivery.,4621664126,1,Negative
96806748,2024,Qtr 3,July,17,Customer Service,606894,Will definitely order again.,2452915406,4,Positive
30065862,2024,Qtr 3,July,17,Delivery,2234710,"It was okay, nothing special.",1961864118,4,Neutral
63360864,2024,Qtr 3,July,17,Delivery,9463247,Will definitely order again.,5706043483,4,Positive
9573071,2024,Qtr 3,July,17,Product Quality,3189037,I had a bad experience.,8542325207,1,Negative
59110513,2024,Qtr 3,July,17,Product Quality,8701560,"Nothing to complain about, but nothing exceptional.",8196173573,3,Neutral
50899600,2024,Qtr 3,July,18,Customer Service,270589,"Excellent quality, will buy again!",2772154780,5,Positive
21948041,2024,Qtr 3,July,18,Customer Service,2302167,"Nothing to complain about, but nothing exceptional.",963715332,4,Neutral
96009692,2024,Qtr 3,July,18,Delivery,1436132,"Average experience, could improve.",3682284811,3,Neutral
77086074,2024,Qtr 3,July,18,Product Quality,2714845,"Average experience, could improve.",5967495442,3,Neutral
22293666,2024,Qtr 3,July,18,Product Quality,5762414,The order was incorrect.,6478815087,2,Negative
73377004,2024,Qtr 3,July,18,Product Quality,9733548,The product met my expectations.,5116898322,4,Neutral
89910157,2024,Qtr 3,July,19,App Experience,4319900,"It was okay, nothing special.",6610120274,3,Neutral
80800079,2024,Qtr 3,July,19,App Experience,5581175,The product met my expectations.,1337510774,4,Neutral
52757321,2024,Qtr 3,July,19,Customer Service,936864,"Delivery was fine, but the product could be better.",5195999941,4,Neutral
98444183,2024,Qtr 3,July,19,Customer Service,9391824,Great prices and fast delivery!,6751537971,4,Positive
48002829,2024,Qtr 3,July,19,Customer Service,450524,"It was okay, nothing special.",3158340906,4,Neutral
