Sum of product_id,Sum of campaign_id,campaign_name,channel,Sum of clicks,Sum of conversions,Year,Quarter,Month,Day,Sum of impressions,Sum of revenue_generated,Sum of roas,Sum of spend,target_audience
9310920091,489155,Weekend Special,App,943,77,2024,Qtr 1,February,9,1940,4119.79,1.74,3433.51,Premium
9310920091,299739,Weekend Special,App,135,32,2024,Qtr 1,February,10,2934,4020.88,3.63,3414,All
9310920091,156146,Weekend Special,App,516,48,2024,Qtr 1,February,11,6193,2354.4,2.91,1584.15,All
9310920091,270031,Weekend Special,App,290,36,2024,Qtr 1,February,12,1476,6756.41,2.21,3186.21,All
9310920091,539039,Weekend Special,App,837,37,2024,Qtr 1,February,17,7617,4380.95,1.65,4400.3,All
9310920091,510031,Weekend Special,App,464,25,2024,Qtr 1,February,18,5587,7917.89,2.13,1538.17,Inactive
9310920091,22032,Weekend Special,App,711,86,2024,Qtr 1,February,19,1505,9624.84,2.17,3742.63,Premium
9310920091,513451,Weekend Special,App,238,76,2024,Qtr 1,February,21,2580,4534.83,2.75,1248.06,Inactive
9310920091,425677,Weekend Special,App,715,90,2024,Qtr 1,February,22,7918,6855.19,3.77,4918.34,New Users
9310920091,781273,Weekend Special,App,534,54,2024,Qtr 1,February,28,3782,3219.96,3.47,3500.2,New Users
9310920091,251911,Weekend Special,App,954,76,2024,Qtr 1,March,2,6717,8219.73,2.49,1225.46,New Users
9310920091,599016,Weekend Special,App,886,44,2024,Qtr 1,March,4,6517,7523.7,1.8,3796.38,Inactive
9310920091,417513,Weekend Special,App,718,22,2024,Qtr 1,March,12,8111,4911.12,2.67,3046.05,Premium
9310920091,894145,Weekend Special,App,340,68,2024,Qtr 1,March,13,7301,5530.66,2.28,4052.07,Inactive
9310920091,510307,Weekend Special,App,423,61,2024,Qtr 1,March,16,5731,4228.37,1.75,1716.16,Premium
9310920091,166794,Weekend Special,App,727,71,2024,Qtr 1,March,22,4118,2787.33,2.39,3802.91,All
9310920091,776458,Weekend Special,App,999,45,2024,Qtr 1,March,24,1399,7276.64,2.31,4826.6,Inactive
9310920091,233488,Weekend Special,App,152,26,2024,Qtr 1,March,28,6198,3583.59,1.96,1013.03,Inactive
9310920091,975017,Weekend Special,App,221,62,2024,Qtr 1,March,30,3734,8216.2,2.78,3750.76,All
9310920091,46335,Weekend Special,App,118,88,2024,Qtr 1,March,31,4376,3756.15,3.59,2452.93,Premium
9310920091,233637,Weekend Special,App,165,95,2024,Qtr 2,April,9,3401,4224.71,1.91,3893.39,All
9310920091,538435,Weekend Special,App,425,25,2024,Qtr 2,April,18,1998,9893.98,3.78,4237.44,All
9310920091,362939,Weekend Special,App,889,14,2024,Qtr 2,April,25,9982,9160.54,2.9,1133.34,New Users
9310920091,250155,Weekend Special,App,685,61,2024,Qtr 2,May,7,7207,5364.98,1.97,3068.68,New Users
9310920091,713740,Weekend Special,App,486,20,2024,Qtr 2,May,8,2440,6073.69,3.84,1385.38,All
9310920091,908643,Weekend Special,App,421,66,2024,Qtr 2,May,10,2355,9352.59,3.98,4566.66,Premium
9310920091,8162,Weekend Special,App,355,69,2024,Qtr 2,May,15,7758,6928.02,2.51,3383.19,Premium
9310920091,80427,Weekend Special,App,575,99,2024,Qtr 2,May,21,8669,8652.12,3.51,1518.55,Premium
9310920091,790470,Weekend Special,App,774,80,2024,Qtr 2,May,25,5801,2687.3,1.56,2445.35,Premium
9310920091,749872,Weekend Special,App,751,22,2024,Qtr 2,May,27,1662,3605.13,1.96,4568.29,Inactive
9310920091,858509,Weekend Special,App,737,68,2024,Qtr 2,June,2,4746,8198.02,2.78,4369.56,Inactive
9310920091,722587,Weekend Special,App,533,30,2024,Qtr 2,June,4,8171,7377.55,3.89,2917.86,All
9310920091,375841,Weekend Special,App,727,47,2024,Qtr 2,June,6,4981,2545.72,1.92,1713.11,New Users
9310920091,384485,Weekend Special,App,113,25,2024,Qtr 2,June,9,1650,2548.86,2.87,4786.99,All
9310920091,618357,Weekend Special,App,593,77,2024,Qtr 2,June,15,5190,4378.18,2.31,1721.69,Premium
9310920091,596296,Weekend Special,App,902,90,2024,Qtr 2,June,16,1334,6132.47,1.97,2481,All
9310920091,539033,Weekend Special,App,419,62,2024,Qtr 2,June,18,2741,2955.67,2.4,3911.23,Inactive
9310920091,424370,Weekend Special,App,384,33,2024,Qtr 2,June,19,5015,8689.53,3.2,2029.69,Premium
9310920091,780455,Weekend Special,App,184,82,2024,Qtr 2,June,26,9298,9147.46,2.42,4161.56,All
9310920091,703493,Weekend Special,App,748,93,2024,Qtr 3,July,3,7636,8736.93,3.7,4831.1,Premium
9310920091,698668,Weekend Special,App,563,56,2024,Qtr 3,July,4,1929,4768.12,2.98,3292.83,Premium
9310920091,102043,Weekend Special,App,390,42,2024,Qtr 3,July,5,7307,8166.53,2.53,2870.92,Inactive
9310920091,628694,Weekend Special,App,740,30,2024,Qtr 3,July,10,7696,4373.22,1.74,4977.55,Inactive
9310920091,189306,Weekend Special,App,538,49,2024,Qtr 3,July,13,5057,3133.76,2.56,3384.48,New Users
9310920091,121944,Weekend Special,App,494,61,2024,Qtr 3,July,16,5323,8592.7,2.67,2856.75,All
9310920091,436061,Weekend Special,App,632,87,2024,Qtr 3,July,21,4015,2193.03,2.94,4323.49,All
9310920091,263078,Weekend Special,App,940,60,2024,Qtr 3,July,26,8803,4882.68,2.55,4284.84,Premium
9310920091,748049,Weekend Special,App,555,45,2024,Qtr 3,July,28,7744,4867.69,2.49,1815.25,New Users
9310920091,829968,Weekend Special,App,209,57,2024,Qtr 3,July,29,7655,9112.94,1.88,1404.95,Inactive
9310920091,211547,Weekend Special,App,552,84,2024,Qtr 3,August,4,3930,3963.4,1.84,1732.79,Inactive
9310920091,530108,Weekend Special,App,204,19,2024,Qtr 3,August,5,8418,3345.72,1.72,2287.14,Inactive
9310920091,331475,Weekend Special,App,147,68,2024,Qtr 3,August,6,7023,7199.28,2.82,2509.2,New Users
9310920091,942743,Weekend Special,App,629,24,2024,Qtr 3,August,7,2092,2166,3.56,4006.46,All
9310920091,77548,Weekend Special,App,467,25,2024,Qtr 3,August,8,2425,5294.5,1.68,2054.77,All
9310920091,963173,Weekend Special,App,241,31,2024,Qtr 3,August,9,3672,2577.67,1.73,1484.63,All
9310920091,601671,Weekend Special,App,692,44,2024,Qtr 3,August,13,6912,5176.52,3.72,2465.16,New Users
9310920091,870316,Weekend Special,App,431,65,2024,Qtr 3,August,15,6731,3822,2.56,4181.21,All
9310920091,233466,Weekend Special,App,385,60,2024,Qtr 3,August,26,4273,8375.42,1.64,3909.24,New Users
9310920091,505467,Weekend Special,App,506,38,2024,Qtr 3,September,11,4480,5352.24,2.05,3670.66,Inactive
9310920091,62233,Weekend Special,App,872,19,2024,Qtr 3,September,17,3415,5882,2.62,4807.34,Premium
9310920091,325711,Weekend Special,App,304,21,2024,Qtr 3,September,20,1075,8724.96,2.37,3712.83,Premium
9310920091,750631,Weekend Special,App,424,50,2024,Qtr 3,September,29,9566,2810.25,3.33,4495.05,New Users
9310920091,135541,Weekend Special,App,766,23,2024,Qtr 3,September,30,8975,3637.45,2.41,2462.09,Premium
9310920091,609827,Weekend Special,App,396,85,2024,Qtr 4,October,4,2256,4184.93,2.45,4797.55,Premium
9310920091,880415,Weekend Special,App,636,41,2024,Qtr 4,October,6,9977,7559.58,2.85,3025.67,Inactive
9310920091,284634,Weekend Special,App,465,55,2024,Qtr 4,October,12,3803,5220.23,2,1690.55,New Users
9310920091,289397,Weekend Special,App,974,18,2024,Qtr 4,October,13,8092,4088.11,3.03,1253.01,All
9310920091,874058,Weekend Special,App,929,100,2024,Qtr 4,October,14,4890,7013.19,3.75,3933.1,Inactive
9310920091,94992,Weekend Special,App,547,79,2024,Qtr 4,October,16,7529,2765.4,3.46,4082.14,All
9310920091,38680,Weekend Special,App,769,13,2024,Qtr 4,October,17,6986,3006.93,2.15,2756.39,Premium
9310920091,38153,Weekend Special,App,559,20,2024,Qtr 4,October,20,7842,8434.35,2.15,1927.22,All
9310920091,69903,Weekend Special,App,706,41,2024,Qtr 4,October,27,1085,3837.05,2.72,4118.41,Inactive
9310920091,358482,Weekend Special,App,628,76,2024,Qtr 4,October,30,4788,2979.58,3.95,2603.2,New Users
9310920091,137874,Weekend Special,App,497,59,2024,Qtr 4,November,2,6082,3654.1,1.95,1897.04,All
9310920091,775791,Weekend Special,App,496,87,2024,Qtr 4,November,4,1068,9535.85,3.15,1043.7,Inactive
9310920091,390914,Weekend Special,App,494,45,2024,Qtr 4,November,5,3925,6238.11,2.98,4506.34,Inactive
9310920091,549810,Weekend Special,Email,873,70,2023,Qtr 1,March,19,6361,9365.24,3.69,2707.96,Inactive
9310920091,631745,Weekend Special,Email,865,61,2023,Qtr 1,March,20,3127,4913.44,3.77,1234.31,New Users
9310920091,676110,Weekend Special,Email,407,63,2023,Qtr 1,March,22,7296,3328.71,2.87,2263.28,New Users
9310920091,26051,Weekend Special,Email,472,87,2023,Qtr 1,March,23,5924,5118.53,3.12,1948.25,Inactive
9310920091,449708,Weekend Special,Email,982,82,2023,Qtr 1,March,26,9486,6056.88,3.8,3393.15,All
9310920091,257323,Weekend Special,Email,294,98,2023,Qtr 1,March,30,8929,5560.78,2.4,1369.45,All
9310920091,221023,Weekend Special,Email,301,77,2023,Qtr 2,April,5,5300,9351.66,2.7,1913.78,All
9310920091,565634,Weekend Special,Email,127,87,2023,Qtr 2,April,8,6667,7050.13,2.11,1401.4,All
9310920091,271358,Weekend Special,Email,897,63,2023,Qtr 2,April,10,5495,8585.32,2.56,1860.21,All
9310920091,64743,Weekend Special,Email,866,42,2023,Qtr 2,April,18,7827,7615.61,3.23,2956.06,All
9310920091,227522,Weekend Special,Email,475,99,2023,Qtr 2,April,21,6947,2555.47,2.83,2458.85,Inactive
9310920091,762053,Weekend Special,Email,649,84,2023,Qtr 2,April,22,8387,6244,3.4,2245.03,Premium
9310920091,769588,Weekend Special,Email,581,73,2023,Qtr 2,April,23,4453,3953.43,2.4,1020.54,New Users
9310920091,846164,Weekend Special,Email,914,50,2023,Qtr 2,April,24,5555,6055.92,2.28,3573.35,Premium
9310920091,638364,Weekend Special,Email,866,70,2023,Qtr 2,May,4,5049,7641.51,2.92,2992.47,Premium
9310920091,574878,Weekend Special,Email,900,95,2023,Qtr 2,May,8,5050,5655.25,3.39,1766.32,Inactive
9310920091,624461,Weekend Special,Email,552,32,2023,Qtr 2,May,17,6041,5418.18,2.73,3314.93,Premium
9310920091,966350,Weekend Special,Email,936,61,2023,Qtr 2,May,19,8310,5555.01,3.97,4366.54,Premium
9310920091,336790,Weekend Special,Email,237,79,2023,Qtr 2,May,29,3173,3972.07,2.07,2500.72,All
9310920091,167455,Weekend Special,Email,460,88,2023,Qtr 2,May,30,6545,6865.87,2.23,1055,Inactive
9310920091,332876,Weekend Special,Email,733,26,2023,Qtr 2,June,1,6063,6565.62,3.82,3903.7,All
9310920091,970084,Weekend Special,Email,112,68,2023,Qtr 2,June,2,3703,9735.77,3.54,3703.4,New Users
9310920091,56958,Weekend Special,Email,581,93,2023,Qtr 2,June,4,3044,4539.82,3.81,1177.56,New Users
9310920091,698231,Weekend Special,Email,976,57,2023,Qtr 2,June,6,6425,5759.19,3.4,2806.21,Premium
9310920091,424584,Weekend Special,Email,371,56,2023,Qtr 2,June,8,2297,9441.19,3.64,3008.85,Premium
9310920091,776639,Weekend Special,Email,241,76,2023,Qtr 2,June,20,7037,8866.1,3.32,3665.15,Inactive
9310920091,319181,Weekend Special,Email,245,51,2023,Qtr 2,June,24,4854,6297.75,1.72,1521.9,New Users
9310920091,384407,Weekend Special,Email,390,90,2023,Qtr 2,June,25,7330,2278.46,3.52,3462.23,New Users
9310920091,71778,Weekend Special,Email,743,80,2023,Qtr 2,June,27,1176,9538.98,3.11,1718.37,All
9310920091,356176,Weekend Special,Email,435,76,2023,Qtr 2,June,29,8569,7561.33,2.5,1373.53,New Users
9310920091,531123,Weekend Special,Email,406,94,2023,Qtr 3,July,3,8143,4130.98,3.7,4694.8,Premium
9310920091,998121,Weekend Special,Email,788,93,2023,Qtr 3,July,4,1539,9041.31,3.79,1877.23,Inactive
9310920091,729466,Weekend Special,Email,994,78,2023,Qtr 3,July,8,6856,3139.73,2.41,3506.31,New Users
9310920091,163751,Weekend Special,Email,318,28,2023,Qtr 3,July,10,2474,9628.79,3.52,1258,Premium
9310920091,536321,Weekend Special,Email,387,78,2023,Qtr 3,July,11,5826,6382.87,1.86,3214.92,Inactive
9310920091,125548,Weekend Special,Email,921,66,2023,Qtr 3,July,13,6045,7265.5,1.99,4797.31,Premium
9310920091,213689,Weekend Special,Email,122,96,2023,Qtr 3,July,15,8209,3068,3.01,3370.3,All
9310920091,606358,Weekend Special,Email,578,85,2023,Qtr 3,July,16,6477,8902.57,2.63,3973.26,New Users
9310920091,989650,Weekend Special,Email,973,81,2023,Qtr 3,July,17,3071,9845.22,1.74,3950.92,Inactive
9310920091,46129,Weekend Special,Email,702,40,2023,Qtr 3,July,22,6093,9296.35,1.76,1769.62,Premium
9310920091,533296,Weekend Special,Email,802,48,2023,Qtr 3,July,24,6799,5754.37,1.52,2762.33,Premium
9310920091,153789,Weekend Special,Email,239,95,2023,Qtr 3,July,31,6464,9516.25,2.13,2142.17,Premium
9310920091,223600,Weekend Special,Email,621,66,2023,Qtr 3,August,1,1528,8426.13,1.9,1814.77,Inactive
9310920091,331583,Weekend Special,Email,573,19,2023,Qtr 3,August,6,6494,5794.51,1.52,1003.75,Inactive
9310920091,815641,Weekend Special,Email,562,25,2023,Qtr 3,August,7,4570,3412.55,3.09,1753.52,New Users
9310920091,286922,Weekend Special,Email,123,36,2023,Qtr 3,August,8,4611,3706.82,2.37,1818.72,Inactive
9310920091,162830,Weekend Special,Email,487,72,2023,Qtr 3,August,30,6017,2841.93,1.67,4328.26,New Users
9310920091,485029,Weekend Special,Email,302,24,2023,Qtr 3,September,4,2702,5816.42,1.69,4433,New Users
9310920091,646049,Weekend Special,Email,474,46,2023,Qtr 3,September,7,2091,3624.31,2.8,4759.49,New Users
9310920091,486795,Weekend Special,Email,359,83,2023,Qtr 3,September,9,1413,7184.13,3.82,1392.02,Premium
9310920091,646037,Weekend Special,Email,597,68,2023,Qtr 3,September,11,4434,9679.76,2.56,1213.69,Inactive
9310920091,95038,Weekend Special,Email,478,35,2023,Qtr 3,September,15,5847,3837.79,3.04,1492.12,Inactive
9310920091,663316,Weekend Special,Email,744,34,2023,Qtr 3,September,18,7972,9260.19,2.16,3909.56,New Users
9310920091,691069,Weekend Special,Email,257,78,2023,Qtr 3,September,25,5768,2090.88,3.58,4700.02,Inactive
9310920091,819244,Weekend Special,Email,374,58,2023,Qtr 4,October,2,3774,5035.98,1.73,3607.36,Inactive
9310920091,311790,Weekend Special,Email,369,40,2023,Qtr 4,October,3,3174,8988.63,3.47,1840.52,Premium
9310920091,499454,Weekend Special,Email,340,85,2023,Qtr 4,October,6,3064,9999.54,1.6,4534.4,New Users
9310920091,933915,Weekend Special,Email,833,21,2023,Qtr 4,October,8,9982,8968.85,1.73,3117.07,All
9310920091,508703,Weekend Special,Email,937,50,2023,Qtr 4,October,10,4121,4164.52,2.27,3650.9,Inactive
9310920091,932040,Weekend Special,Email,194,46,2023,Qtr 4,October,14,8815,8191.1,3.19,1702.88,All
9310920091,142218,Weekend Special,Email,613,66,2023,Qtr 4,November,1,7797,3650.63,1.62,4729.9,Premium
9310920091,615382,Weekend Special,Email,726,82,2023,Qtr 4,November,4,3368,3495.03,3.79,3851.46,Inactive
9310920091,505448,Weekend Special,Email,416,79,2023,Qtr 4,November,5,3749,4821.35,2.38,2445.05,New Users
9310920091,742092,Weekend Special,Email,851,16,2023,Qtr 4,November,6,3981,8898.49,2.43,2812.64,Inactive
9310920091,208302,Weekend Special,Email,462,26,2023,Qtr 4,November,10,1959,3568.67,2.42,1848.17,New Users
9310920091,865351,Weekend Special,Email,151,84,2023,Qtr 4,November,12,9672,4933.22,3.97,2695.13,New Users
9310920091,108462,Weekend Special,Email,581,32,2023,Qtr 4,November,14,3680,4046.26,3.09,2021.05,Premium
9310920091,182910,Weekend Special,Email,426,60,2023,Qtr 4,November,15,2360,5150.29,3.71,2459.44,Premium
9310920091,403108,Weekend Special,Email,439,93,2023,Qtr 4,November,17,9474,3321.45,3.79,1969.7,Inactive
9310920091,663400,Weekend Special,Email,370,23,2023,Qtr 4,November,19,7456,2029.93,1.61,2061.27,All
9310920091,196080,Weekend Special,Email,325,20,2023,Qtr 4,November,25,7965,4283.05,3.33,4363.79,All
9310920091,804594,Weekend Special,Email,981,85,2023,Qtr 4,November,29,1569,8481.29,2.11,2160.59,New Users
9310920091,890153,Weekend Special,Email,647,87,2023,Qtr 4,December,3,2076,8262.93,1.95,3266.99,Inactive
9310920091,81984,Weekend Special,Email,810,60,2023,Qtr 4,December,10,6380,3058.74,3.55,2353.97,New Users
9310920091,602887,Weekend Special,Email,605,80,2023,Qtr 4,December,14,2299,7157.17,3.91,2992.02,Inactive
9310920091,684169,Weekend Special,Email,340,35,2023,Qtr 4,December,21,5446,9127.65,3.78,3499.66,All
9310920091,659615,Weekend Special,Email,225,21,2023,Qtr 4,December,23,7406,5949.39,3.22,1983.16,Premium
9310920091,204854,Weekend Special,Email,984,27,2023,Qtr 4,December,24,5939,3119.74,1.67,1259.57,New Users
9310920091,202727,Weekend Special,Email,778,34,2023,Qtr 4,December,30,9539,9711.07,2.24,4594.74,Inactive
9310920091,989367,Weekend Special,Email,462,44,2023,Qtr 4,December,31,5322,5955.59,3.3,4288.08,All
9310920091,278905,Weekend Special,Email,318,64,2024,Qtr 1,January,2,7932,6951.94,2.4,3528.86,Premium
9310920091,11880,Weekend Special,Email,928,11,2024,Qtr 1,January,9,3636,4370.14,1.91,2470.75,All
9310920091,518663,Weekend Special,Email,161,34,2024,Qtr 1,January,15,5560,7750.67,3.82,2575.73,Inactive
9310920091,396622,Weekend Special,Email,901,83,2024,Qtr 1,January,21,5611,9418.14,2.92,4659.83,New Users
9310920091,911657,Weekend Special,Email,352,36,2024,Qtr 1,January,23,1429,9029.82,1.94,1141.99,Premium
9310920091,814923,Weekend Special,Email,622,30,2024,Qtr 1,January,26,5084,6128.43,3.57,1340.59,All
9310920091,463287,Weekend Special,Email,851,68,2024,Qtr 1,January,30,9682,3798.08,2.62,2819.2,New Users
9310920091,571618,Weekend Special,Email,972,80,2024,Qtr 1,January,31,4773,8795.33,2.18,2786.99,Inactive
9310920091,727511,Weekend Special,Email,694,89,2024,Qtr 1,February,1,2114,9190.98,1.91,3524.33,Inactive
9310920091,185268,Weekend Special,Email,881,93,2024,Qtr 1,February,4,9562,6934.65,3.89,2007.62,All
9310920091,212759,Weekend Special,Email,933,44,2024,Qtr 1,February,6,9421,7641.4,2.43,3372.53,New Users
9310920091,263758,Weekend Special,Email,812,30,2024,Qtr 1,February,13,8049,3041.5,3.96,3087.55,All
9310920091,364324,Weekend Special,Email,585,55,2024,Qtr 1,February,14,1154,4930.39,2.56,3970.2,New Users
9310920091,463037,Weekend Special,Email,400,33,2024,Qtr 1,February,20,1726,7903.94,3.63,4775.27,Premium
9310920091,902698,Weekend Special,Email,228,53,2024,Qtr 1,February,24,4157,4460.75,3.72,4953.25,New Users
9310920091,202225,Weekend Special,Email,172,30,2024,Qtr 1,February,25,3139,2871.2,3.86,3360.09,Premium
9310920091,143548,Weekend Special,Email,196,69,2024,Qtr 1,February,29,6967,4986.59,2.84,3091.8,All
9310920091,102659,Weekend Special,Email,114,63,2024,Qtr 1,March,1,6076,5174.57,2.58,2480.67,Inactive
9310920091,119836,Weekend Special,Email,840,88,2024,Qtr 1,March,6,7945,2977.36,3.91,4335.85,Premium
9310920091,247519,Weekend Special,Email,402,60,2024,Qtr 1,March,8,9068,5849.12,2.98,3073.38,Inactive
9310920091,422123,Weekend Special,Email,122,66,2024,Qtr 1,March,11,9610,9434.29,2.27,2737.36,Inactive
9310920091,550961,Weekend Special,Email,232,94,2024,Qtr 1,March,15,9666,4051.92,2.73,2945.26,All
9310920091,304235,Weekend Special,Email,464,87,2024,Qtr 1,March,20,4087,3746.11,2.65,3608.03,Inactive
9310920091,110083,Weekend Special,Email,434,96,2024,Qtr 2,April,2,2599,4632.28,2.98,1356.61,All
9310920091,92221,Weekend Special,Email,640,92,2024,Qtr 2,April,3,8972,4183.07,3.93,1349.36,Inactive
9310920091,27552,Weekend Special,Email,247,98,2024,Qtr 2,April,5,9813,7930.87,1.95,2585.08,Premium
9310920091,64474,Weekend Special,Email,936,92,2024,Qtr 2,April,8,2844,2814.73,3.97,4336.07,Premium
9310920091,370180,Weekend Special,Email,128,24,2024,Qtr 2,April,10,7602,3523.73,3.38,3014.51,New Users
9310920091,191408,Weekend Special,Email,505,40,2024,Qtr 2,April,11,3099,4771.28,2.88,1887.86,Premium
9310920091,671919,Weekend Special,Email,805,20,2024,Qtr 2,April,14,9961,3742.69,3.49,3111.4,All
9310920091,350721,Weekend Special,Email,159,25,2024,Qtr 2,April,21,9752,6564.98,3.59,1635.95,All
9310920091,523855,Weekend Special,Email,799,49,2024,Qtr 2,April,27,2035,8494.26,2.58,4969.57,All
9310920091,417147,Weekend Special,Email,176,45,2024,Qtr 2,April,30,2808,2173.3,2.33,4139.19,Inactive
9310920091,167452,Weekend Special,Email,301,20,2024,Qtr 2,May,2,2790,6047.59,3.18,2553.75,All
9310920091,660087,Weekend Special,Email,536,57,2024,Qtr 2,May,11,1655,7736.11,3.3,4948.68,New Users
9310920091,195211,Weekend Special,Email,986,46,2024,Qtr 2,May,16,1901,6360.19,2.55,3353.97,Premium
9310920091,633802,Weekend Special,Email,337,26,2024,Qtr 2,May,17,1023,8762.34,2.23,2816.21,Inactive
9310920091,958949,Weekend Special,Email,565,97,2024,Qtr 2,May,23,8060,8452.7,1.79,2289.46,Premium
9310920091,613250,Weekend Special,Email,856,14,2024,Qtr 2,May,24,2785,7696.86,2.75,4829.15,Inactive
9310920091,971055,Weekend Special,Email,133,30,2024,Qtr 2,May,28,2396,9937.91,3.65,1595.61,Inactive
9310920091,664086,Weekend Special,Email,275,78,2024,Qtr 2,May,31,1839,7503.51,2.6,3678.48,New Users
9310920091,824636,Weekend Special,Email,139,89,2024,Qtr 2,June,1,5422,6427.89,3.43,1173.15,New Users
9310920091,641598,Weekend Special,Email,124,68,2024,Qtr 2,June,8,4746,7456.39,3.12,4014.48,Inactive
9310920091,616474,Weekend Special,Email,616,96,2024,Qtr 2,June,14,8476,8603.51,1.99,2359.49,All
9310920091,100438,Weekend Special,Email,575,30,2024,Qtr 2,June,20,7651,8889.88,3.55,1819.94,Premium
9310920091,733405,Weekend Special,Email,437,66,2024,Qtr 2,June,21,8045,6769.39,2.8,2813.81,New Users
9310920091,296374,Weekend Special,Email,860,69,2024,Qtr 2,June,24,5930,7365.3,3.64,4851.63,Premium
9310920091,147381,Weekend Special,Email,376,72,2024,Qtr 2,June,25,8409,6200.81,3.99,3483.01,New Users
9310920091,813083,Weekend Special,Email,580,55,2024,Qtr 2,June,27,8328,9204.49,2.23,4854.84,All
9310920091,456050,Weekend Special,Email,882,94,2024,Qtr 2,June,29,1044,6635.48,1.65,4013.88,New Users
9310920091,922544,Weekend Special,Email,293,25,2024,Qtr 3,July,2,2546,2739.18,2.96,1171.18,New Users
9310920091,782906,Weekend Special,Email,643,61,2024,Qtr 3,July,9,4620,9626.29,2.44,1129.88,All
9310920091,567737,Weekend Special,Email,262,78,2024,Qtr 3,July,11,3093,4521.23,3.84,2924.72,Inactive
9310920091,834572,Weekend Special,Email,572,19,2024,Qtr 3,July,18,4796,3298.31,3.46,1237.44,Inactive
9310920091,234616,Weekend Special,Email,739,59,2024,Qtr 3,July,19,3551,5844.89,3.99,4340.54,New Users
9310920091,306822,Weekend Special,Email,438,74,2024,Qtr 3,July,22,4804,3411.08,3.17,2015.84,New Users
9310920091,547870,Weekend Special,Email,115,100,2024,Qtr 3,July,27,7155,4210.84,3.4,3814.87,All
9310920091,237279,Weekend Special,Email,128,54,2024,Qtr 3,July,30,4151,5129.08,1.54,4898.4,Premium
9310920091,149417,Weekend Special,Email,880,77,2024,Qtr 3,July,31,5019,6876.06,1.56,3090.85,Inactive
9310920091,784022,Weekend Special,Email,863,47,2024,Qtr 3,August,12,7626,3729.9,2.12,4048.88,Inactive
9310920091,30737,Weekend Special,Email,180,62,2024,Qtr 3,August,14,6818,8681.94,1.54,3922.65,Inactive
9310920091,180434,Weekend Special,Email,565,51,2024,Qtr 3,August,16,8695,7207.55,2.57,1619.3,All
9310920091,176733,Weekend Special,Email,735,37,2024,Qtr 3,August,18,2270,9659.02,3.16,3626.83,Inactive
9310920091,481541,Weekend Special,Email,682,51,2024,Qtr 3,August,24,6351,6040.66,3.6,1795.71,New Users
9310920091,632559,Weekend Special,Email,185,12,2024,Qtr 3,August,30,7983,6025.89,3.07,3247.33,New Users
9310920091,398685,Weekend Special,Email,190,93,2024,Qtr 3,September,1,2164,6828.39,2.12,2353.05,All
9310920091,564414,Weekend Special,Email,378,65,2024,Qtr 3,September,2,3442,9711.64,2.91,4869.53,All
9310920091,91797,Weekend Special,Email,303,73,2024,Qtr 3,September,3,8856,6508.66,2.55,2097.23,Inactive
9310920091,474751,Weekend Special,Email,565,78,2024,Qtr 3,September,4,4519,6566.9,2.8,4355.17,All
9310920091,26262,Weekend Special,Email,321,79,2024,Qtr 3,September,7,7764,2761.61,2.01,3709.35,New Users
9310920091,652216,Weekend Special,Email,263,55,2024,Qtr 3,September,8,8135,7952.51,1.51,4992.36,All
9310920091,928938,Weekend Special,Email,195,86,2024,Qtr 3,September,13,4954,5622.94,3.61,2291.92,All
9310920091,308542,Weekend Special,Email,760,68,2024,Qtr 3,September,14,7732,5551.08,3.67,2173.02,New Users
9310920091,817411,Weekend Special,Email,933,20,2024,Qtr 3,September,18,1925,2208.27,3.5,3785.26,Inactive
9310920091,313691,Weekend Special,Email,966,57,2024,Qtr 3,September,22,4040,3434.18,2.51,2744.24,All
9310920091,530806,Weekend Special,Email,341,72,2024,Qtr 3,September,24,3678,5821.2,3.72,2373.92,Premium
9310920091,522446,Weekend Special,Email,174,69,2024,Qtr 3,September,27,7869,4314.68,2.55,2433.89,Premium
9310920091,289833,Weekend Special,Email,645,29,2024,Qtr 3,September,28,9251,2735.37,2.61,4163.77,Premium
9310920091,884872,Weekend Special,Email,978,89,2024,Qtr 4,October,2,5164,4846.78,3.24,1058.86,New Users
9310920091,963463,Weekend Special,Email,479,39,2024,Qtr 4,October,21,8974,7019.71,2.03,1741.34,New Users
9310920091,993186,Weekend Special,Email,513,75,2024,Qtr 4,October,25,2258,5454.96,2.39,2383.71,Premium
9310920091,159675,Weekend Special,Email,183,85,2024,Qtr 4,October,28,2239,9661.81,3.17,1183.89,Inactive
9310920091,978279,Weekend Special,Email,686,94,2024,Qtr 4,November,1,9713,9160.3,3.06,2062.29,All
9310920091,146888,Weekend Special,Email,799,64,2024,Qtr 4,November,3,8974,9623.97,2.36,4907.38,New Users
9310920091,261332,Weekend Special,SMS,409,95,2023,Qtr 1,March,27,7627,4870.49,3.85,2902.6,New Users
9310920091,225908,Weekend Special,SMS,578,22,2023,Qtr 1,March,28,1404,5171.68,1.93,3003.2,Inactive
9310920091,151395,Weekend Special,SMS,408,89,2023,Qtr 1,March,29,4834,5312.99,1.84,1574.27,Premium
9310920091,381347,Weekend Special,SMS,442,98,2023,Qtr 2,April,6,3852,9520.66,2.83,1743.38,New Users
9310920091,163962,Weekend Special,SMS,157,61,2023,Qtr 2,April,7,5940,2476.51,2.76,4353.75,New Users
9310920091,565127,Weekend Special,SMS,344,59,2023,Qtr 2,April,17,1656,7427.75,3.54,2052.13,Premium
