Year,Quarter,Month,Day,Sum of delivery_partner_id,delivery_status,Sum of delivery_time_minutes,Sum of order_id,Sum of distance_km,Year,Quarter,Month,Day,reasons_if_delayed
2023,Qtr 4,November,16,138644,On Time,11,19792196985,3.3,2023,Qtr 4,November,16,Traffic
2023,Qtr 4,November,16,320920,Significantly Delayed,103,38620508174,10.46,2023,Qtr 4,November,16,Traffic
2023,Qtr 4,November,16,176638,Slightly Delayed,46,13254887815,14.09,2023,Qtr 4,November,16,Traffic
2023,Qtr 4,November,17,144679,On Time,-14,16669975468,6.81,2023,Qtr 4,November,17,""
2023,Qtr 4,November,17,349740,On Time,21,30418412912,15.49,2023,Qtr 4,November,17,Traffic
2023,Qtr 4,November,17,33028,Slightly Delayed,18,15488694224,8.78,2023,Qtr 4,November,17,Traffic
2023,Qtr 4,November,18,111206,On Time,-3,8845944481,6.88,2023,Qtr 4,November,18,""
2023,Qtr 4,November,18,23823,Significantly Delayed,22,8186709947,4.09,2023,Qtr 4,November,18,Traffic
2023,Qtr 4,November,18,138672,Slightly Delayed,22,11188439609,2.77,2023,Qtr 4,November,18,Traffic
2023,Qtr 4,November,19,141352,On Time,-3,6743773609,3.06,2023,Qtr 4,November,19,""
2023,Qtr 4,November,19,208487,On Time,14,26500307477,6.11,2023,Qtr 4,November,19,Traffic
2023,Qtr 4,November,19,44627,Significantly Delayed,25,6839692624,1.17,2023,Qtr 4,November,19,Traffic
2023,Qtr 4,November,19,170961,Slightly Delayed,40,19950826022,11.89,2023,Qtr 4,November,19,Traffic
2023,Qtr 4,November,20,186936,On Time,-11,12601134490,10.44,2023,Qtr 4,November,20,""
2023,Qtr 4,November,20,106472,On Time,5,14535607778,7.61,2023,Qtr 4,November,20,Traffic
2023,Qtr 4,November,20,59936,Significantly Delayed,27,436184281,0.74,2023,Qtr 4,November,20,Traffic
2023,Qtr 4,November,20,37058,Slightly Delayed,21,10450387120,5.53,2023,Qtr 4,November,20,Traffic
2023,Qtr 4,November,21,236823,On Time,-9,27015242515,7.37,2023,Qtr 4,November,21,""
2023,Qtr 4,November,21,32714,On Time,2,4107052604,3.94,2023,Qtr 4,November,21,Traffic
2023,Qtr 4,November,21,98463,On Time,-4,3682639473,4.65,2023,Qtr 4,November,22,""
2023,Qtr 4,November,21,27659,Significantly Delayed,24,2352136184,3.87,2023,Qtr 4,November,21,Traffic
2023,Qtr 4,November,21,178453,Slightly Delayed,29,5702928155,8.4,2023,Qtr 4,November,21,Traffic
2023,Qtr 4,November,22,202753,On Time,-14,17922243292,8.54,2023,Qtr 4,November,22,""
2023,Qtr 4,November,22,235894,On Time,9,13950421748,9.32,2023,Qtr 4,November,22,Traffic
2023,Qtr 4,November,22,105053,Significantly Delayed,68,14100190794,5.36,2023,Qtr 4,November,22,Traffic
2023,Qtr 4,November,22,139188,Slightly Delayed,25,6024081083,4.87,2023,Qtr 4,November,22,Traffic
2023,Qtr 4,November,23,13849,On Time,-4,6573705785,4.68,2023,Qtr 4,November,23,""
2023,Qtr 4,November,23,73973,On Time,4,16636095769,5.71,2023,Qtr 4,November,23,Traffic
2023,Qtr 4,November,23,69366,Significantly Delayed,30,9226364404,1.45,2023,Qtr 4,November,22,Traffic
2023,Qtr 4,November,23,44093,Slightly Delayed,6,6410432854,3.43,2023,Qtr 4,November,23,Traffic
2023,Qtr 4,November,24,159394,On Time,-6,17231316104,3.53,2023,Qtr 4,November,24,""
2023,Qtr 4,November,24,232827,On Time,7,14837792470,6.04,2023,Qtr 4,November,24,Traffic
2023,Qtr 4,November,24,270517,Slightly Delayed,55,17585772886,14.25,2023,Qtr 4,November,24,Traffic
2023,Qtr 4,November,25,23389,On Time,-3,8420144998,1.9,2023,Qtr 4,November,25,""
2023,Qtr 4,November,25,287504,On Time,23,33537597382,19.2,2023,Qtr 4,November,25,Traffic
2023,Qtr 4,November,25,32614,Significantly Delayed,18,4056304110,1.37,2023,Qtr 4,November,25,Traffic
2023,Qtr 4,November,25,17792,Slightly Delayed,9,3043993017,4.14,2023,Qtr 4,November,25,Traffic
2023,Qtr 4,November,26,140680,On Time,-5,12611805484,11.56,2023,Qtr 4,November,26,""
2023,Qtr 4,November,26,200842,On Time,9,10950240365,9.81,2023,Qtr 4,November,26,Traffic
2023,Qtr 4,November,26,128531,Significantly Delayed,52,9010978008,6.89,2023,Qtr 4,November,26,Traffic
2023,Qtr 4,November,26,46549,Slightly Delayed,7,7326709115,3.53,2023,Qtr 4,November,26,Traffic
2023,Qtr 4,November,27,138372,On Time,-13,31060048244,19.58,2023,Qtr 4,November,27,""
2023,Qtr 4,November,27,228710,On Time,6,19995764032,6.65,2023,Qtr 4,November,27,Traffic
2023,Qtr 4,November,27,168678,Significantly Delayed,59,10763882385,5.86,2023,Qtr 4,November,27,Traffic
2023,Qtr 4,November,27,31527,Slightly Delayed,14,4378877600,0.94,2023,Qtr 4,November,27,Traffic
2023,Qtr 4,November,28,135620,On Time,-9,15776648108,4,2023,Qtr 4,November,28,""
2023,Qtr 4,November,28,149532,On Time,8,15948379097,5.41,2023,Qtr 4,November,28,Traffic
2023,Qtr 4,November,28,39985,Significantly Delayed,18,7067924535,3.87,2023,Qtr 4,November,28,Traffic
2023,Qtr 4,November,28,66125,Slightly Delayed,7,9865566300,0.52,2023,Qtr 4,November,28,Traffic
2023,Qtr 4,November,29,319022,On Time,-12,30814901581,9.1,2023,Qtr 4,November,29,""
2023,Qtr 4,November,29,146635,On Time,5,16144898125,3.05,2023,Qtr 4,November,29,Traffic
2023,Qtr 4,November,29,136409,Slightly Delayed,19,16657681325,5.5,2023,Qtr 4,November,29,Traffic
2023,Qtr 4,November,30,97409,On Time,-7,6801629006,4.24,2023,Qtr 4,November,30,""
2023,Qtr 4,November,30,163759,On Time,11,14781309542,10.87,2023,Qtr 4,November,30,Traffic
2023,Qtr 4,November,30,18718,On Time,-2,448732557,3.93,2023,Qtr 4,December,1,""
2023,Qtr 4,November,30,6570,Slightly Delayed,13,6749594412,2.73,2023,Qtr 4,November,30,Traffic
2023,Qtr 4,December,1,274974,On Time,-10,20012935747,13.57,2023,Qtr 4,December,1,""
2023,Qtr 4,December,1,153394,On Time,13,21488218488,11.72,2023,Qtr 4,December,1,Traffic
2023,Qtr 4,December,2,99683,On Time,-7,15168446391,6.61,2023,Qtr 4,December,2,""
2023,Qtr 4,December,2,186156,On Time,16,29941330656,12.57,2023,Qtr 4,December,2,Traffic
2023,Qtr 4,December,2,11489,Significantly Delayed,21,3193016310,1.65,2023,Qtr 4,December,2,Traffic
2023,Qtr 4,December,3,70241,On Time,0,2808133351,4.26,2023,Qtr 4,December,3,""
2023,Qtr 4,December,3,217595,On Time,14,25994506911,11.17,2023,Qtr 4,December,3,Traffic
2023,Qtr 4,December,3,39274,Significantly Delayed,25,6605882211,2.51,2023,Qtr 4,December,3,Traffic
2023,Qtr 4,December,3,33069,Slightly Delayed,8,8255275254,0.93,2023,Qtr 4,December,3,Traffic
2023,Qtr 4,December,4,70865,On Time,-7,10474118609,6.33,2023,Qtr 4,December,4,""
2023,Qtr 4,December,4,291514,Slightly Delayed,51,31873127182,12.16,2023,Qtr 4,December,4,Traffic
2023,Qtr 4,December,5,96598,On Time,-5,13570297631,3.88,2023,Qtr 4,December,5,""
2023,Qtr 4,December,5,131392,On Time,8,25739201229,6.78,2023,Qtr 4,December,5,Traffic
2023,Qtr 4,December,5,85815,Significantly Delayed,29,4247338382,4.26,2023,Qtr 4,December,5,Traffic
2023,Qtr 4,December,5,134222,Slightly Delayed,23,10408279808,6.52,2023,Qtr 4,December,5,Traffic
2023,Qtr 4,December,6,309092,On Time,-11,23070843931,9.16,2023,Qtr 4,December,6,""
2023,Qtr 4,December,6,144440,On Time,13,8291027114,7.15,2023,Qtr 4,December,6,Traffic
2023,Qtr 4,December,6,69528,Significantly Delayed,42,9364714645,8.7,2023,Qtr 4,December,6,Traffic
2023,Qtr 4,December,6,127631,Slightly Delayed,26,12894783331,7.03,2023,Qtr 4,December,6,Traffic
2023,Qtr 4,December,7,233174,On Time,-16,43515958756,28.55,2023,Qtr 4,December,7,""
2023,Qtr 4,December,7,1354,On Time,2,1532065529,1.94,2023,Qtr 4,December,7,Traffic
2023,Qtr 4,December,7,1722,Significantly Delayed,20,5933289680,2.24,2023,Qtr 4,December,7,Traffic
2023,Qtr 4,December,7,234590,Slightly Delayed,47,18844380769,8.74,2023,Qtr 4,December,7,Traffic
2023,Qtr 4,December,8,114130,On Time,-7,7046137566,5.27,2023,Qtr 4,December,8,""
2023,Qtr 4,December,8,117727,On Time,13,20788643217,7.63,2023,Qtr 4,December,8,Traffic
2023,Qtr 4,December,8,53810,Significantly Delayed,22,9982178143,3.86,2023,Qtr 4,December,8,Traffic
2023,Qtr 4,December,8,109290,Slightly Delayed,24,21575462380,9.92,2023,Qtr 4,December,8,Traffic
2023,Qtr 4,December,9,64833,On Time,-7,17905828073,13.36,2023,Qtr 4,December,9,""
2023,Qtr 4,December,9,133397,On Time,8,22579780717,8.81,2023,Qtr 4,December,9,Traffic
2023,Qtr 4,December,9,134114,Significantly Delayed,61,8714717334,9.1,2023,Qtr 4,December,9,Traffic
2023,Qtr 4,December,9,121566,Slightly Delayed,43,15374258108,12.43,2023,Qtr 4,December,9,Traffic
2023,Qtr 4,December,10,248745,On Time,-12,27605460450,20.98,2023,Qtr 4,December,10,""
2023,Qtr 4,December,10,266175,On Time,12,43377293793,15.97,2023,Qtr 4,December,10,Traffic
2023,Qtr 4,December,10,11814,Significantly Delayed,25,2040854480,2.48,2023,Qtr 4,December,10,Traffic
2023,Qtr 4,December,10,39501,Slightly Delayed,20,12272892731,8.31,2023,Qtr 4,December,10,Traffic
2023,Qtr 4,December,11,153774,On Time,-15,31134327497,11.72,2023,Qtr 4,December,11,""
2023,Qtr 4,December,11,90390,On Time,5,486085268,0.53,2023,Qtr 4,December,11,Traffic
2023,Qtr 4,December,12,209290,On Time,-4,15499265917,7.67,2023,Qtr 4,December,12,""
2023,Qtr 4,December,12,135140,On Time,6,14218957338,7.49,2023,Qtr 4,December,12,Traffic
2023,Qtr 4,December,12,136821,Significantly Delayed,53,12744230803,8.39,2023,Qtr 4,December,12,Traffic
2023,Qtr 4,December,12,85918,Slightly Delayed,22,9794693390,6.81,2023,Qtr 4,December,12,Traffic
2023,Qtr 4,December,13,223314,On Time,-17,17118649112,18.07,2023,Qtr 4,December,13,""
2023,Qtr 4,December,13,44847,On Time,5,4419022028,2.78,2023,Qtr 4,December,13,Traffic
2023,Qtr 4,December,13,87392,Significantly Delayed,41,11561882223,6.83,2023,Qtr 4,December,13,Traffic
2023,Qtr 4,December,13,3704,Slightly Delayed,12,4354264440,4.26,2023,Qtr 4,December,13,Traffic
2023,Qtr 4,December,14,107029,On Time,-3,13855556335,5.4,2023,Qtr 4,December,14,""
2023,Qtr 4,December,14,159229,On Time,7,18764671202,10.46,2023,Qtr 4,December,14,Traffic
2023,Qtr 4,December,14,80011,Significantly Delayed,25,977290328,1.93,2023,Qtr 4,December,14,Traffic
2023,Qtr 4,December,14,48912,Slightly Delayed,18,14757886784,7.62,2023,Qtr 4,December,14,Traffic
2023,Qtr 4,December,15,74085,On Time,-4,8260569466,4.84,2023,Qtr 4,December,15,""
2023,Qtr 4,December,15,122372,On Time,6,9782698620,3.23,2023,Qtr 4,December,15,Traffic
2023,Qtr 4,December,15,143596,Significantly Delayed,58,17007039124,6.76,2023,Qtr 4,December,15,Traffic
2023,Qtr 4,December,15,190534,Slightly Delayed,24,12493464748,6.8,2023,Qtr 4,December,15,Traffic
2023,Qtr 4,December,16,110533,On Time,-8,11008451838,5.68,2023,Qtr 4,December,16,""
2023,Qtr 4,December,16,113750,On Time,7,17931774301,2.81,2023,Qtr 4,December,16,Traffic
2023,Qtr 4,December,17,123414,On Time,-5,13906419706,9.98,2023,Qtr 4,December,17,""
2023,Qtr 4,December,17,190087,On Time,9,15243430580,8.25,2023,Qtr 4,December,17,Traffic
2023,Qtr 4,December,17,17496,Slightly Delayed,18,5282957440,4.01,2023,Qtr 4,December,17,Traffic
2023,Qtr 4,December,18,81441,On Time,-8,6040235396,5.78,2023,Qtr 4,December,18,""
2023,Qtr 4,December,18,30750,On Time,7,7049257113,6.36,2023,Qtr 4,December,18,Traffic
2023,Qtr 4,December,18,13165,Significantly Delayed,25,2642275862,4.11,2023,Qtr 4,December,18,Traffic
2023,Qtr 4,December,18,22931,Slightly Delayed,24,10277516065,6.61,2023,Qtr 4,December,18,Traffic
2023,Qtr 4,December,19,107331,On Time,8,15652508961,8.06,2023,Qtr 4,December,19,Traffic
2023,Qtr 4,December,19,28894,Significantly Delayed,23,1045621584,0.92,2023,Qtr 4,December,19,Traffic
2023,Qtr 4,December,19,31381,Slightly Delayed,19,7092937733,5.19,2023,Qtr 4,December,19,Traffic
2023,Qtr 4,December,20,225309,On Time,-15,33986350409,12.89,2023,Qtr 4,December,20,""
2023,Qtr 4,December,20,91581,On Time,9,7134885195,7.89,2023,Qtr 4,December,20,Traffic
2023,Qtr 4,December,20,7117,Significantly Delayed,25,5856838171,1.84,2023,Qtr 4,December,20,Traffic
2023,Qtr 4,December,20,91284,Slightly Delayed,12,2867008541,0.86,2023,Qtr 4,December,20,Traffic
2023,Qtr 4,December,21,228203,On Time,-14,23288441247,16.31,2023,Qtr 4,December,21,""
2023,Qtr 4,December,21,306633,On Time,18,16896002254,14.6,2023,Qtr 4,December,21,Traffic
2023,Qtr 4,December,21,181766,Significantly Delayed,88,16560741062,13.81,2023,Qtr 4,December,21,Traffic
2023,Qtr 4,December,21,99820,Slightly Delayed,6,7786002894,2.8,2023,Qtr 4,December,21,Traffic
2023,Qtr 4,December,22,219516,On Time,-5,18566964425,5.44,2023,Qtr 4,December,22,""
2023,Qtr 4,December,22,37879,On Time,1,5288088590,2.73,2023,Qtr 4,December,22,Traffic
2023,Qtr 4,December,22,161683,Significantly Delayed,46,5406214126,5.97,2023,Qtr 4,December,22,Traffic
2023,Qtr 4,December,22,42895,Slightly Delayed,12,8994776653,0.69,2023,Qtr 4,December,22,Traffic
2023,Qtr 4,December,23,250556,On Time,-5,17881318621,6.27,2023,Qtr 4,December,23,""
2023,Qtr 4,December,23,42573,On Time,8,12203874799,4.75,2023,Qtr 4,December,23,Traffic
2023,Qtr 4,December,23,28174,Significantly Delayed,21,3951878528,1.68,2023,Qtr 4,December,23,Traffic
2023,Qtr 4,December,23,175763,Slightly Delayed,22,9895227735,3.68,2023,Qtr 4,December,23,Traffic
2023,Qtr 4,December,24,57571,On Time,-5,12019928658,3.14,2023,Qtr 4,December,24,""
2023,Qtr 4,December,24,294081,On Time,20,20452753712,21.68,2023,Qtr 4,December,24,Traffic
2023,Qtr 4,December,24,158920,Significantly Delayed,65,13375776295,7.28,2023,Qtr 4,December,24,Traffic
2023,Qtr 4,December,24,38923,Slightly Delayed,9,2404804990,3.6,2023,Qtr 4,December,24,Traffic
2023,Qtr 4,December,25,75785,On Time,-3,4140461990,5.29,2023,Qtr 4,December,25,""
2023,Qtr 4,December,25,232395,On Time,9,12461825253,11.44,2023,Qtr 4,December,25,Traffic
2023,Qtr 4,December,25,105018,Slightly Delayed,19,6345150211,5.45,2023,Qtr 4,December,25,Traffic
2023,Qtr 4,December,26,88241,On Time,5,6844144397,4.07,2023,Qtr 4,December,26,Traffic
2023,Qtr 4,December,26,53840,Slightly Delayed,13,379758677,3.84,2023,Qtr 4,December,26,Traffic
2023,Qtr 4,December,27,93191,On Time,-5,16816707512,3.25,2023,Qtr 4,December,27,""
2023,Qtr 4,December,27,27505,On Time,6,5102131200,5.86,2023,Qtr 4,December,27,Traffic
2023,Qtr 4,December,27,116393,Significantly Delayed,51,4579278711,5.17,2023,Qtr 4,December,27,Traffic
2023,Qtr 4,December,27,92460,Slightly Delayed,10,690097648,1.87,2023,Qtr 4,December,27,Traffic
2023,Qtr 4,December,28,386226,On Time,-13,31912608631,21.08,2023,Qtr 4,December,28,""
2023,Qtr 4,December,28,186401,On Time,12,3250476926,8.62,2023,Qtr 4,December,28,Traffic
2023,Qtr 4,December,28,82419,Slightly Delayed,7,7543192113,3.49,2023,Qtr 4,December,28,Traffic
2023,Qtr 4,December,29,152733,On Time,2,9495999323,6.09,2023,Qtr 4,December,29,Traffic
2023,Qtr 4,December,29,37000,Slightly Delayed,11,1183906926,1.57,2023,Qtr 4,December,29,Traffic
2023,Qtr 4,December,30,210643,On Time,-4,27088187744,13.2,2023,Qtr 4,December,30,""
2023,Qtr 4,December,30,103164,Significantly Delayed,41,12136665686,3,2023,Qtr 4,December,30,Traffic
2023,Qtr 4,December,30,142416,Slightly Delayed,28,24239921235,8.67,2023,Qtr 4,December,30,Traffic
2023,Qtr 4,December,31,176950,On Time,-8,16569751744,5.84,2023,Qtr 4,December,31,""
2023,Qtr 4,December,31,114535,On Time,7,9136673825,7.48,2023,Qtr 4,December,31,Traffic
2023,Qtr 4,December,31,53108,Slightly Delayed,15,4463294381,1.15,2023,Qtr 4,December,31,Traffic
2024,Qtr 1,January,1,194284,On Time,-17,20341622405,11.78,2024,Qtr 1,January,1,""
2024,Qtr 1,January,1,205825,On Time,15,9542056388,10.17,2024,Qtr 1,January,1,Traffic
2024,Qtr 1,January,1,56554,Slightly Delayed,10,3187042843,4.12,2024,Qtr 1,January,1,Traffic
2024,Qtr 1,January,2,92584,On Time,0,5020625604,6.81,2024,Qtr 1,January,2,""
2024,Qtr 1,January,2,35670,On Time,8,13120745034,7.77,2024,Qtr 1,January,2,Traffic
2024,Qtr 1,January,2,96782,Slightly Delayed,6,7902025520,3.29,2024,Qtr 1,January,2,Traffic
2024,Qtr 1,January,3,185907,On Time,-9,30977355855,14.83,2024,Qtr 1,January,3,""
2024,Qtr 1,January,3,136952,On Time,8,20757270942,11.36,2024,Qtr 1,January,3,Traffic
2024,Qtr 1,January,3,91747,Significantly Delayed,30,6704234561,1.81,2024,Qtr 1,January,3,Traffic
2024,Qtr 1,January,3,81814,Slightly Delayed,21,10439475411,8.02,2024,Qtr 1,January,3,Traffic
2024,Qtr 1,January,4,118602,On Time,-10,18046968450,9.27,2024,Qtr 1,January,4,""
2024,Qtr 1,January,4,292306,On Time,13,26926883568,11.44,2024,Qtr 1,January,4,Traffic
2024,Qtr 1,January,4,284519,Significantly Delayed,95,19342848551,9.31,2024,Qtr 1,January,4,Traffic
2024,Qtr 1,January,5,258161,On Time,-6,11996320407,11.57,2024,Qtr 1,January,5,""
2024,Qtr 1,January,5,221,On Time,1,5035471587,3.86,2024,Qtr 1,January,5,Traffic
2024,Qtr 1,January,5,46987,Significantly Delayed,37,17332449110,2.51,2024,Qtr 1,January,5,Traffic
2024,Qtr 1,January,6,20405,On Time,-4,8603941640,4.57,2024,Qtr 1,January,6,""
2024,Qtr 1,January,6,152577,On Time,8,1184625316,5.17,2024,Qtr 1,January,6,Traffic
2024,Qtr 1,January,6,17689,Significantly Delayed,30,9195687538,0.63,2024,Qtr 1,January,6,Traffic
2024,Qtr 1,January,6,250298,Slightly Delayed,27,24800268583,9.13,2024,Qtr 1,January,6,Traffic
2024,Qtr 1,January,7,316474,On Time,-14,19348939362,8.32,2024,Qtr 1,January,7,""
2024,Qtr 1,January,7,265652,On Time,17,32258288369,11.43,2024,Qtr 1,January,7,Traffic
2024,Qtr 1,January,7,101832,Significantly Delayed,48,6120479569,8.8,2024,Qtr 1,January,7,Traffic
2024,Qtr 1,January,7,109902,Slightly Delayed,16,5296578285,2.25,2024,Qtr 1,January,7,Traffic
2024,Qtr 1,January,8,139055,On Time,-7,10677124121,11.75,2024,Qtr 1,January,8,""
2024,Qtr 1,January,8,88036,On Time,5,5719806088,0.59,2024,Qtr 1,January,8,Traffic
2024,Qtr 1,January,8,200964,Significantly Delayed,65,22435421093,9.1,2024,Qtr 1,January,8,Traffic
2024,Qtr 1,January,8,130664,Slightly Delayed,27,7765846390,5.22,2024,Qtr 1,January,8,Traffic
2024,Qtr 1,January,9,90571,On Time,-7,13522591891,6.81,2024,Qtr 1,January,9,""
2024,Qtr 1,January,9,107763,On Time,8,7679474351,7.33,2024,Qtr 1,January,9,Traffic
2024,Qtr 1,January,10,244207,On Time,-14,14768430294,7.41,2024,Qtr 1,January,10,""
2024,Qtr 1,January,10,349406,On Time,16,31081298539,14.77,2024,Qtr 1,January,10,Traffic
2024,Qtr 1,January,10,82904,Significantly Delayed,52,16452447313,4.38,2024,Qtr 1,January,10,Traffic
2024,Qtr 1,January,10,48264,Slightly Delayed,28,7761080136,6.32,2024,Qtr 1,January,10,Traffic
2024,Qtr 1,January,11,28270,On Time,0,2978839318,2.08,2024,Qtr 1,January,11,""
2024,Qtr 1,January,11,98924,On Time,14,27264505858,7.6,2024,Qtr 1,January,11,Traffic
2024,Qtr 1,January,11,107275,Significantly Delayed,39,11090820452,2.85,2024,Qtr 1,January,11,Traffic
2024,Qtr 1,January,12,300949,On Time,-12,19174918314,12.93,2024,Qtr 1,January,12,""
2024,Qtr 1,January,12,6285,Significantly Delayed,19,2341242955,3.34,2024,Qtr 1,January,12,Traffic
2024,Qtr 1,January,12,72311,Slightly Delayed,14,8545716586,0.89,2024,Qtr 1,January,12,Traffic
2024,Qtr 1,January,13,182794,On Time,-16,23189542015,9.69,2024,Qtr 1,January,13,""
2024,Qtr 1,January,13,222616,On Time,16,35126904357,24.94,2024,Qtr 1,January,13,Traffic
2024,Qtr 1,January,13,14319,Significantly Delayed,22,4102063254,3.26,2024,Qtr 1,January,13,Traffic
2024,Qtr 1,January,14,147097,On Time,14,18382643129,10.2,2024,Qtr 1,January,14,Traffic
2024,Qtr 1,January,14,12774,Slightly Delayed,20,8595954170,5.74,2024,Qtr 1,January,14,Traffic
2024,Qtr 1,January,15,51677,On Time,-1,6822269883,1.99,2024,Qtr 1,January,15,""
2024,Qtr 1,January,15,83938,On Time,10,5369095589,6.68,2024,Qtr 1,January,15,Traffic
2024,Qtr 1,January,15,20296,Slightly Delayed,11,6507222211,2.42,2024,Qtr 1,January,15,Traffic
2024,Qtr 1,January,16,227059,On Time,-9,28579323671,12.02,2024,Qtr 1,January,16,""
2024,Qtr 1,January,16,143427,On Time,5,12783498074,6.47,2024,Qtr 1,January,16,Traffic
2024,Qtr 1,January,16,274644,Significantly Delayed,74,12602589174,7.29,2024,Qtr 1,January,16,Traffic
2024,Qtr 1,January,16,244133,Slightly Delayed,46,16824219065,17.05,2024,Qtr 1,January,16,Traffic
2024,Qtr 1,January,17,87258,On Time,-4,17677480888,5.81,2024,Qtr 1,January,17,""
2024,Qtr 1,January,17,222778,On Time,15,21291914356,7.77,2024,Qtr 1,January,17,Traffic
2024,Qtr 1,January,17,98637,Significantly Delayed,54,11850196680,6.97,2024,Qtr 1,January,17,Traffic
2024,Qtr 1,January,17,43200,Slightly Delayed,6,9031695663,3.71,2024,Qtr 1,January,17,Traffic
2024,Qtr 1,January,18,78135,On Time,-4,8998029975,3.85,2024,Qtr 1,January,18,""
2024,Qtr 1,January,18,150572,On Time,6,24096690459,10.32,2024,Qtr 1,January,18,Traffic
2024,Qtr 1,January,18,153645,Significantly Delayed,46,10409896837,7.58,2024,Qtr 1,January,18,Traffic
2024,Qtr 1,January,18,141617,Slightly Delayed,27,6436851953,5.39,2024,Qtr 1,January,18,Traffic
2024,Qtr 1,January,19,82961,On Time,-6,16446469384,3.26,2024,Qtr 1,January,19,""
2024,Qtr 1,January,19,189785,On Time,7,15101980230,8.98,2024,Qtr 1,January,19,Traffic
2024,Qtr 1,January,19,90165,Slightly Delayed,22,3107739984,7.81,2024,Qtr 1,January,19,Traffic
2024,Qtr 1,January,20,326040,On Time,-9,23978468220,7.34,2024,Qtr 1,January,20,""
2024,Qtr 1,January,20,169157,On Time,14,12987860024,9.16,2024,Qtr 1,January,20,Traffic
2024,Qtr 1,January,20,147091,Slightly Delayed,22,8422068823,4.69,2024,Qtr 1,January,20,Traffic
2024,Qtr 1,January,21,24700,On Time,1,8243326501,2.33,2024,Qtr 1,January,21,Traffic
2024,Qtr 1,January,21,44685,Significantly Delayed,17,6702391437,1.73,2024,Qtr 1,January,21,Traffic
2024,Qtr 1,January,21,120047,Slightly Delayed,20,2859040736,3.65,2024,Qtr 1,January,21,Traffic
2024,Qtr 1,January,22,369386,On Time,-3,45690261853,21.68,2024,Qtr 1,January,22,""
2024,Qtr 1,January,22,28133,On Time,5,15228846724,5.15,2024,Qtr 1,January,22,Traffic
2024,Qtr 1,January,23,205538,On Time,-8,8155008073,10.16,2024,Qtr 1,January,23,""
2024,Qtr 1,January,23,143988,On Time,16,17052458575,11.65,2024,Qtr 1,January,23,Traffic
2024,Qtr 1,January,23,14323,Significantly Delayed,28,9768154003,1.43,2024,Qtr 1,January,23,Traffic
2024,Qtr 1,January,23,62246,Slightly Delayed,11,5770510806,1.72,2024,Qtr 1,January,23,Traffic
2024,Qtr 1,January,24,124508,On Time,-1,10518297190,2.14,2024,Qtr 1,January,24,""
2024,Qtr 1,January,24,224714,On Time,20,37445894122,13.6,2024,Qtr 1,January,24,Traffic
2024,Qtr 1,January,24,62688,Significantly Delayed,16,2033683703,0.78,2024,Qtr 1,January,24,Traffic
2024,Qtr 1,January,24,9546,Slightly Delayed,8,7111490680,1.85,2024,Qtr 1,January,24,Traffic
2024,Qtr 1,January,25,333880,On Time,-9,17284612127,7.28,2024,Qtr 1,January,25,""
2024,Qtr 1,January,25,172730,On Time,13,12637307418,6.03,2024,Qtr 1,January,25,Traffic
2024,Qtr 1,January,25,16808,Significantly Delayed,27,6167501412,1.27,2024,Qtr 1,January,24,Traffic
2024,Qtr 1,January,25,181163,Slightly Delayed,37,16747351840,8.19,2024,Qtr 1,January,25,Traffic
2024,Qtr 1,January,26,154873,On Time,-12,24204546003,10.02,2024,Qtr 1,January,26,""
2024,Qtr 1,January,26,157819,On Time,6,13045466239,8.67,2024,Qtr 1,January,26,Traffic
2024,Qtr 1,January,26,57477,Slightly Delayed,10,6613853662,2.2,2024,Qtr 1,January,26,Traffic
2024,Qtr 1,January,27,32993,On Time,-5,6446940367,6.05,2024,Qtr 1,January,27,""
2024,Qtr 1,January,27,213487,On Time,11,15009784295,14.43,2024,Qtr 1,January,27,Traffic
2024,Qtr 1,January,27,163129,Slightly Delayed,33,13786898370,9.81,2024,Qtr 1,January,27,Traffic
2024,Qtr 1,January,28,70565,On Time,-7,2458980911,4.42,2024,Qtr 1,January,28,""
2024,Qtr 1,January,28,179624,On Time,10,25042559288,7.37,2024,Qtr 1,January,28,Traffic
2024,Qtr 1,January,28,56077,Slightly Delayed,11,5504941865,4.45,2024,Qtr 1,January,28,Traffic
2024,Qtr 1,January,29,226456,On Time,-8,18998846631,13.88,2024,Qtr 1,January,29,""
2024,Qtr 1,January,29,133718,On Time,11,23188248718,6.39,2024,Qtr 1,January,29,Traffic
2024,Qtr 1,January,29,50910,Slightly Delayed,11,6528341992,2.7,2024,Qtr 1,January,29,Traffic
2024,Qtr 1,January,30,126806,On Time,-8,19132048001,7.56,2024,Qtr 1,January,30,""
2024,Qtr 1,January,30,147330,On Time,7,14185484201,11.33,2024,Qtr 1,January,30,Traffic
2024,Qtr 1,January,30,261464,Slightly Delayed,43,17215288596,11.63,2024,Qtr 1,January,30,Traffic
2024,Qtr 1,January,31,102477,On Time,-1,14823947982,6.72,2024,Qtr 1,January,31,""
2024,Qtr 1,January,31,160659,On Time,20,20640954325,14.8,2024,Qtr 1,January,31,Traffic
2024,Qtr 1,January,31,47196,Significantly Delayed,25,7891517071,2.08,2024,Qtr 1,January,31,Traffic
2024,Qtr 1,January,31,153303,Slightly Delayed,32,11995825698,7.78,2024,Qtr 1,January,31,Traffic
2024,Qtr 1,February,1,63529,On Time,0,11383136683,5.11,2024,Qtr 1,February,1,""
